
Error
Epoch,Starting from 464 network without change a lower bound 3,Starting from 4674 network without change an upper bound 3,Starting from 4134 network without change an upper bound 3,Starting from 464 network to bigger 4674 with old neurons locked 3 7500,Starting from 464 network to bigger 4674 with all neurons unlocked 3 7500,Starting from 464 network to bigger 4134 with all neurons unlocked 3 7500,Starting from 464 network to bigger 4674 with old neurons locked 3 15000,Starting from 464 network to bigger 4674 with all neurons unlocked 3 15000,Starting from 464 network to bigger 4134 with all neurons unlocked 3 15000
1900.0,0.13150967474,0.0925211893013,0.0897482965751,0.133223071077,0.133584059066,0.132037336249,0.131930823515,0.132055195314,0.131629310011
1950.0,0.127240361882,0.0892414754907,0.087927386379,0.128471740889,0.130042744533,0.127335773226,0.131275620638,0.128424877194,0.126388483185
2000.0,0.123720882153,0.0847503420149,0.0847664323981,0.125188366608,0.125643684179,0.124607400362,0.127754136795,0.125614366756,0.124343856738
2050.0,0.120849984581,0.0814128944593,0.082225114165,0.122751470353,0.122121505761,0.123272040759,0.124912279293,0.122202260626,0.122708512848
2100.0,0.118788793467,0.079427135854,0.080712276614,0.12075190863,0.120637935848,0.12003583537,0.122241870333,0.121236485486,0.118003677111
2150.0,0.116237482189,0.077674261069,0.0783827498626,0.118991112474,0.118144289203,0.117252351597,0.121230876602,0.119378049639,0.117740539977
2200.0,0.115022367151,0.0748446459585,0.0771341725774,0.117421170347,0.117180361375,0.114778779924,0.11699620518,0.115867794418,0.115132574665
2250.0,0.11263886364,0.0736410959712,0.0748223828604,0.111511089012,0.113767888113,0.110887826587,0.114930692959,0.112917028303,0.111297164948
2300.0,0.110341454537,0.0711536310215,0.0738239298701,0.111538347435,0.110705324731,0.110240489444,0.112413795309,0.110677573672,0.109635222207
2350.0,0.106771616292,0.0701717283147,0.0726304897219,0.107515789424,0.108278710642,0.108495787677,0.110454820868,0.108326558576,0.108174416783
2400.0,0.106750678085,0.0679730307024,0.0709432950966,0.106555973449,0.106912912286,0.104834562129,0.107041088769,0.106516237197,0.104709694016
2450.0,0.10323858996,0.066569232409,0.0699261994949,0.103947473877,0.104230240283,0.103495241965,0.104796710757,0.104588729425,0.103366270618
2500.0,0.102353940549,0.0642917061153,0.0679219541648,0.103816578827,0.103116965662,0.100341568384,0.102497942952,0.102804490529,0.100390745921
2550.0,0.100501013916,0.0634901679417,0.068301812263,0.10183571938,0.0995530764743,0.0979723111164,0.101249309106,0.0988495956791,0.0973465533794
2600.0,0.0973672764369,0.0620662307131,0.0675438187802,0.0997949552583,0.0976731377183,0.0965344152117,0.0986599391139,0.0970824169106,0.0956324104855
2650.0,0.0964872748285,0.060617529398,0.0648731341325,0.0977470465817,0.0954172220851,0.0948030435374,0.097188322976,0.0945431544547,0.0946431806488
2700.0,0.0958005394998,0.0594351118788,0.065145864495,0.0945597242145,0.093424944524,0.0928280105107,0.0949906284139,0.0943849721571,0.0932383857649
2750.0,0.0935755910765,0.0574968262145,0.0638374257176,0.0941941573364,0.0934781844067,0.0920887927399,0.0946265289017,0.0925541488091,0.0914155526587
2800.0,0.0927033376859,0.0567062248961,0.0641586312706,0.0923759798108,0.0913809605078,0.0895367659022,0.0920326668204,0.0912554902728,0.0907023694469
2850.0,0.0899343859597,0.0560231169952,0.0633898756133,0.0901426280148,0.0890111162075,0.0884121268297,0.0910290291941,0.0898732959527,0.0875317061036
2900.0,0.090004900377,0.055285362988,0.0626735288263,0.0898212519789,0.087480881721,0.0861506778027,0.088812403126,0.0889449050796,0.0872456279721
2950.0,0.0883694744072,0.05397798313,0.0618342415092,0.0901243252742,0.0858613986051,0.0852129819017,0.0878473865999,0.0869380004879,0.0868282817983
3000.0,0.0868455388832,0.0534108881911,0.0600818842036,0.0877684980745,0.0853410616942,0.0842854298975,0.0865486970696,0.0850620299617,0.0849562237216
3050.0,0.0873373948229,0.0518762437058,0.0611280791469,0.0871650359674,0.0833520064953,0.083429954823,0.0858499585575,0.0840522500359,0.0842694471877
3100.0,0.0852891362385,0.0512204466248,0.0603522361089,0.0852847698287,0.0835229604011,0.0818554751247,0.0834652811157,0.0834579838452,0.0831651740472
3150.0,0.0849058732614,0.0502740090327,0.0598493896846,0.0847680495611,0.0815729815653,0.0807391455604,0.0816123323458,0.08190425041,0.0821037336643
3200.0,0.0835807867814,0.0500136429364,0.0595774482101,0.082169641364,0.0804247266536,0.0799101229168,0.0820966961586,0.0803980838147,0.0813484192318
3250.0,0.0827990241717,0.0499028527923,0.0595062094773,0.0824508348339,0.0795556976622,0.0784337161425,0.0812208007597,0.0780340370152,0.0802901480585
3300.0,0.0811814073221,0.0481922525804,0.05767149061,0.0810806668697,0.0786032694658,0.0790507201076,0.0798100506234,0.0789334612742,0.0794121106972
3350.0,0.0815259704876,0.0474249359868,0.0573965734625,0.0805704358184,0.0791533790707,0.077781715326,0.0800493296505,0.0777445954765,0.0776590004868
3400.0,0.0786358682805,0.0465194221545,0.0566449820189,0.0798311748444,0.0761931823606,0.0766133527342,0.0793203076013,0.0754622084085,0.0757405654903
3450.0,0.0787945900809,0.0463408606908,0.0573003221216,0.0779182296614,0.0762104532878,0.0751481687481,0.0775141146949,0.0762820163981,0.0771052485609
3500.0,0.0782119205038,0.0457566203358,0.0570115107983,0.0764576026138,0.0757614468829,0.0747435983457,0.0780993467154,0.0747762083933,0.0750669836616
3550.0,0.0764984704221,0.0459623355858,0.0565551357856,0.0767322747454,0.0735000024307,0.0732081203409,0.0756182530591,0.0735226301929,0.0736918963275
3600.0,0.0751437249807,0.0451305841624,0.0563409776219,0.0749694107769,0.0731926349783,0.0731831999227,0.0754382492208,0.0723929532463,0.0734545040955
3650.0,0.0757965280279,0.044881158383,0.0549756458139,0.0736412386388,0.0719021360481,0.0721125800953,0.0751699331049,0.0721183967129,0.0727841324714
3700.0,0.0722255112267,0.0446585626297,0.0557176494641,0.071910113711,0.0709674010494,0.0713403808599,0.0736345576561,0.0711173074318,0.0711675167572
3750.0,0.0728493361618,0.0436448341351,0.0550403135428,0.0726873503663,0.0706282460402,0.0709121424111,0.0743617127499,0.0708459257524,0.0720465489159
3800.0,0.0720167380256,0.0437823597065,0.054924933586,0.072544680983,0.0699720595273,0.0699332268274,0.0724880383297,0.0693166706566,0.0707142214837
3850.0,0.0707326302892,0.0440325663073,0.0543985837754,0.0713324671884,0.068314933285,0.0707436276808,0.0715307880374,0.0700856395174,0.0698941010147
3900.0,0.0721994000854,0.0437939788009,0.0546419625395,0.0705266326039,0.0683866090465,0.0681809723102,0.070502431014,0.0680656174155,0.0698476345476
3950.0,0.0714532999793,0.0432088300819,0.0544935261932,0.070081521731,0.0683719472386,0.0680661231953,0.0704582508671,0.068007232336,0.0676456585442
4000.0,0.0698825901607,0.0426144595516,0.0529847953343,0.0682329859035,0.0672621515587,0.0684036469126,0.0700831078035,0.0666730198224,0.0680731512822
4050.0,0.0685935709664,0.0431470192115,0.0523883127032,0.0687998173779,0.0658124171576,0.0666025629857,0.0688151486783,0.0661538184127,0.0688421276503
4100.0,0.0692959998164,0.0428192595925,0.0529343819482,0.0675499480486,0.0654322606955,0.0663463745422,0.0680561500677,0.0661389421365,0.0654655783942
4150.0,0.0669031412537,0.042430613799,0.0524839971678,0.0671072159318,0.0655268113412,0.0658672635027,0.0673878164104,0.0651418091621,0.0655926889822
4200.0,0.0689788441822,0.0418686366164,0.0521396964008,0.0667836929552,0.0637183019299,0.0654641661201,0.0677117502339,0.0633981742514,0.0658185644613
4250.0,0.0655456449659,0.0423634538557,0.0520703594228,0.0664800521321,0.0647456044737,0.0641081876746,0.0667290075412,0.064412557265,0.0646707957691
4300.0,0.0662934451086,0.0417937825076,0.0510471461979,0.0659709551602,0.0635977461642,0.063492701878,0.0664211797494,0.0637767191732,0.0637292600185
4350.0,0.0657224233859,0.0414821337133,0.0516290711056,0.0650113883842,0.0633505474964,0.0639732903104,0.0652145634821,0.0640181347464,0.0635382419824
4400.0,0.0656488597656,0.0415798876403,0.0512229120779,0.0645185883431,0.0636981784701,0.0636479650889,0.0652055698317,0.0621541150311,0.0623753623945
4450.0,0.0653490205015,0.0422237001195,0.0505107962043,0.0633967152022,0.061671737795,0.0630943677502,0.0647236838185,0.0618592155586,0.0631068545679
4500.0,0.0646710173682,0.0412481467269,0.0500795639185,0.0635854789788,0.0618543237041,0.0638704717384,0.0635896674098,0.0623995877061,0.0628445376679
4550.0,0.0636862104211,0.040971703454,0.0505107476403,0.0632211410034,0.061867370772,0.062333535507,0.0640059222132,0.0623542175357,0.0636064832922
4600.0,0.063432773271,0.041182113747,0.0502545047003,0.0625002342675,0.0603047142158,0.0616132189613,0.062542140696,0.0621179820545,0.0621146933799
4650.0,0.0632485943169,0.041612970299,0.0501224436739,0.0624308965202,0.0610887293541,0.0612960852952,0.0620317373851,0.0602873910414,0.0615312230474
4700.0,0.0616750037286,0.0414007909276,0.0501595948509,0.0627715406956,0.059658511269,0.0618837352653,0.0617578065199,0.0612268515705,0.0608967321561
4750.0,0.0621249468967,0.0412559894039,0.0487734845333,0.0621710725001,0.060218530377,0.0612592936833,0.0616861997886,0.0618764373608,0.0605332266182
4800.0,0.062686824966,0.0408806720231,0.0490396861964,0.0618963113068,0.0598515714845,0.0607889849896,0.0619266597598,0.0604012583501,0.0616229532418
4850.0,0.0619607136788,0.0412435736317,0.0486500704969,0.0621768578438,0.0602987588462,0.0610165621721,0.0611138906544,0.0589766516208,0.059849260619
4900.0,0.0626001417937,0.0403548980549,0.0486270641416,0.0618248167541,0.0597876277075,0.0595383311691,0.0614892369557,0.0585708004233,0.0598646805295
4950.0,0.0619503982782,0.0404717507753,0.0480488170018,0.0609596351457,0.0588433693908,0.0591265514509,0.0601488072883,0.0592876093493,0.0596316368769
5000.0,0.0612779010116,0.040174729441,0.0483491259433,0.0607254297951,0.0596876756237,0.0592798114662,0.0607681089509,0.0586566156117,0.059974493813
5050.0,0.0605971417751,0.0405760945834,0.0476854157099,0.0616290892207,0.0589829352348,0.0594033657508,0.060043297934,0.0580871532584,0.058654401486
5100.0,0.0603469383758,0.0400413606793,0.0473890703901,0.060637580898,0.0581144181125,0.0576709205724,0.0607416381051,0.0581675977296,0.0588907113341
5150.0,0.0598308703141,0.039521438631,0.0470812716281,0.0599314452706,0.0585537345633,0.0591282294424,0.0598860318395,0.0578077404307,0.0579745376293
5200.0,0.0605729410966,0.039530448956,0.0480864238402,0.0598159358976,0.0577879531376,0.0581075145772,0.0588088308394,0.0578662175616,0.0582370538832
5250.0,0.0593742762757,0.0398197666089,0.0462875304381,0.0594385898886,0.0575483988845,0.0588218592867,0.0589998973643,0.0572428753476,0.0578419935984
5300.0,0.0590869196118,0.0402762980518,0.0466209957884,0.0591536008925,0.057675244431,0.0579301500677,0.0592690498528,0.0571245860333,0.0580344277995
5350.0,0.0581933974856,0.0397329825868,0.0472121587575,0.0582429767359,0.0565492636878,0.0570871148888,0.0579345519934,0.0573507722709,0.0569964353742
5400.0,0.059503377287,0.0392992481179,0.0467604313928,0.0587922554536,0.0564157223767,0.0576453736031,0.0574238009268,0.0568147485333,0.0565253954159
5450.0,0.0592467592194,0.0395234064937,0.0464942434005,0.0580384196031,0.056413442998,0.0576404264569,0.05844793711,0.0574128167394,0.057856939404
5500.0,0.0588085706632,0.0397656503984,0.0459776041544,0.0575173375147,0.0563099866297,0.0571892609062,0.057222173762,0.0570759733283,0.056344615703
5550.0,0.0584938592587,0.039371403516,0.0451135102927,0.0577600063542,0.056559764109,0.0574988466361,0.0580344965825,0.0566971863753,0.0568016146216
5600.0,0.0579905306736,0.039439788211,0.0452641960762,0.0577246002065,0.0567016781737,0.0573498288171,0.0555545442447,0.0566415657963,0.055777493662
5650.0,0.0582840578392,0.0393866658191,0.0457063615135,0.0577751436066,0.0563224773427,0.0560753318248,0.0573620745546,0.0555357126064,0.0561952389106
5700.0,0.0577014571091,0.039812607795,0.0444244374411,0.0567874944607,0.0550657176294,0.056609506138,0.0568599430647,0.0556689406843,0.0558933649854
5750.0,0.0572669331401,0.0387928356529,0.0447332268446,0.0564294301254,0.0555128542901,0.0563903799878,0.0564972359588,0.055992071861,0.0554796402016
5800.0,0.0571811381048,0.0393398881758,0.0439955624547,0.0570251243629,0.0552626218122,0.0562667686389,0.0563162511315,0.0549714836981,0.0556402649856
5850.0,0.0569494744153,0.0389564863957,0.0442447689663,0.0559275679392,0.0563751938137,0.0552419361933,0.0567423990867,0.054720179837,0.0545477219802
5900.0,0.0566085428888,0.0389091389301,0.0450033640671,0.056918934642,0.0546412194785,0.0553707492117,0.056866068393,0.0545807895755,0.0559369386348
5950.0,0.0563988698739,0.0386961604751,0.0440641502321,0.056357042276,0.054603971062,0.0544434394472,0.0558929175254,0.0545944591418,0.0568426341189
6000.0,0.0563792594966,0.0390404076057,0.0444087512744,0.0556359102672,0.0547624919589,0.0552615328114,0.0562390605485,0.0548873490387,0.0542631477962
6050.0,0.0561993031064,0.0382015469647,0.0435488674014,0.0551079830824,0.0537257629966,0.0537777236843,0.0564482225672,0.0532236430496,0.0551640223983
6100.0,0.0553338583979,0.0386898397778,0.0434230197407,0.0552821902326,0.0548205477876,0.054288925802,0.0550310048556,0.054039444963,0.0548481482799
6150.0,0.0564280567473,0.038624839357,0.0432392659611,0.0557114461492,0.0551412701689,0.054673898585,0.0553556607322,0.0540821096626,0.0541358515343
6200.0,0.0551505326266,0.0384172029497,0.0435387699635,0.0547321476355,0.0538514143696,0.0542500350415,0.0559551142172,0.0539068175063,0.0550470853446
6250.0,0.0565279916442,0.0383809255275,0.0431553161029,0.0539768839216,0.0537513438861,0.0545226457767,0.0544388487044,0.0531158084608,0.0546536621783
6300.0,0.0552877988317,0.03818652414,0.0433508717543,0.0553271099347,0.0538297702926,0.0535705821736,0.0554224738491,0.0521926403378,0.0538545236487
6350.0,0.055565264709,0.0377039969787,0.0428953081379,0.0544095415737,0.0528509388631,0.0541060012986,0.0550580072672,0.0535904211131,0.0541756830321
6400.0,0.0551810499545,0.0380456068129,0.0428836556731,0.0547161032748,0.0535284722131,0.0540479620209,0.0543304117802,0.0530124318584,0.0539869966089
6450.0,0.0541877946741,0.0382790670802,0.0420548056729,0.0540923591006,0.0529423027133,0.0534462648563,0.0540516753563,0.0533276709608,0.0529376811224
6500.0,0.0543127447842,0.0377727174386,0.0421909113873,0.0538299250376,0.0531235528343,0.053937509178,0.0538462235863,0.0532084438429,0.0531136606767
6550.0,0.054598433857,0.0384813697655,0.0424239520027,0.0544028013351,0.0539141498154,0.0535997874448,0.0540921753543,0.0524989038205,0.0533645925646
6600.0,0.0539507336527,0.0383606958008,0.0410665745646,0.0530387554527,0.052105207422,0.0529606124615,0.0542315605072,0.0527497905402,0.0541175071436
6650.0,0.0537671386376,0.0379094494459,0.0413162904803,0.0537992416324,0.0533900962243,0.0530439967527,0.0533548386338,0.0522496778469,0.0529151683607
6700.0,0.0531965989309,0.0381177888084,0.0414613152624,0.0540237624387,0.0524417146393,0.0536707247252,0.0539253931343,0.051980915101,0.0532083304836
6750.0,0.0537065883993,0.037544325137,0.0411185574939,0.0530830703443,0.0527207674728,0.0532493483344,0.0538436197893,0.0518207365936,0.052809681784
6800.0,0.0532191470985,0.037597935863,0.0415264790687,0.0532705749388,0.0524267929776,0.0531516931609,0.0548245387902,0.0526803478645,0.0533987577752
6850.0,0.0541084382004,0.0378290937761,0.0409793936984,0.0540926064411,0.0510528017453,0.0521248007128,0.0534880874113,0.0517771027136,0.0517071897547
6900.0,0.0526658345511,0.0373895472177,0.0405755365985,0.0537661891032,0.0514380760515,0.0529365869293,0.0536073659948,0.0525841280439,0.0522716240316
6950.0,0.0534146944614,0.0374908992145,0.0407276901511,0.0534083336591,0.0516151591586,0.0525182151004,0.0526735232516,0.0517761528147,0.0511687440611
7000.0,0.0525047977518,0.0363911584619,0.0408553737252,0.052216465531,0.0521520472942,0.0521180507833,0.0527838011211,0.05124721222,0.0525315844548
7050.0,0.0531668896767,0.0375069149333,0.0404821105289,0.0537480777109,0.051707049434,0.0522936671323,0.0531115524495,0.0508883668594,0.0518642149275
7100.0,0.052899919234,0.0365203172255,0.0405219552582,0.052667887712,0.0516278755877,0.0509672051234,0.0531014773544,0.0512266514687,0.0514861317708
7150.0,0.0527061218753,0.0371325880732,0.0404502285092,0.0513096143545,0.0520150565986,0.0524856023113,0.0521486935042,0.0520511022704,0.051401422259
7200.0,0.052531683115,0.0356892943763,0.0402744704442,0.0528225045147,0.0503557821416,0.0522285915471,0.0524654524917,0.0511722345366,0.0507845741513
7250.0,0.0525151343433,0.0362920888647,0.0403487275219,0.0519826803015,0.050878127484,0.0519532917332,0.0523865746642,0.0503059265613,0.0511936316315
7300.0,0.0515801404799,0.0369446289457,0.0393820929224,0.0528242996203,0.0522732433679,0.0515855812114,0.0508141475364,0.0505511833642,0.0512119619115
7350.0,0.0518679394821,0.0364715329029,0.0389256223114,0.0519478556402,0.0511170585206,0.0518925158631,0.0519309519822,0.0507144029862,0.051549057269
7400.0,0.051318759891,0.0373795857509,0.0402297836388,0.0516625542406,0.0504215540353,0.0514540745807,0.0528904643,0.0507439386599,0.0508398665885
7450.0,0.0513292177351,0.0359730118571,0.0398929775089,0.0514666797613,0.0502918598295,0.0509367357941,0.0521085873715,0.0496400520552,0.0510457321093
7500.0,0.0514933970619,0.0364467968596,0.0391053117309,0.0509023054039,0.0505290035145,0.051064115608,0.0521540325444,0.0509039944517,0.0516644205276
7550.0,0.0515559974979,0.0363466046767,0.0392551910948,0.0514851844023,0.0503865359186,0.0512763171602,0.051802654645,0.0498420032827,0.0509956015027
7600.0,0.0506701614556,0.0354204944048,0.0386942149336,0.121706160695,0.114626860002,0.0548873743065,0.0519105844099,0.0503179604612,0.0508166203601
7650.0,0.0511767794672,0.0358295552614,0.0391154567929,0.0762681893233,0.077993556683,0.0537012942231,0.0510232172485,0.0504524787825,0.0492674387748
7700.0,0.0494874266519,0.0354884098843,0.0385075658962,0.063902151631,0.067318321285,0.0542119963119,0.0515518425054,0.0496558866885,0.0498205730929
7750.0,0.0509841711773,0.0360361960349,0.0392941303831,0.058872467341,0.0642093126949,0.0530068771871,0.0510356863622,0.0497002593537,0.0507659553242
7800.0,0.0506397579551,0.0354149452965,0.0387610276058,0.0576135270651,0.0604924132365,0.0533907845516,0.0509843014708,0.0508647409614,0.050097098458
7850.0,0.0519998577203,0.0345547736718,0.0386040937876,0.0561286601126,0.0607493063738,0.0540620635129,0.0508030084418,0.0497265947829,0.0501588603422
7900.0,0.0501493776311,0.0346704042795,0.0380299546621,0.0558686134523,0.0592709746764,0.0535645082964,0.0514975751892,0.0496005963134,0.0498856525889
7950.0,0.0498954970409,0.0353772367112,0.0377477923621,0.0548566108199,0.0583389786735,0.0516812111104,0.0503965268666,0.0494471630032,0.0498154541782
8000.0,0.0498479656415,0.0358902696938,0.038257639833,0.0541843644228,0.0582046979293,0.0522419172526,0.0502905985744,0.049405375961,0.0497454883455
8050.0,0.0489573745459,0.0339908944306,0.0379634921461,0.0554887686817,0.0591878086117,0.0515276575692,0.0506582481304,0.0491474311081,0.0496218534991
8100.0,0.0491596463234,0.0349401761364,0.0376396550017,0.0539590876474,0.0576801203411,0.0519943724998,0.0501727202033,0.0493231649018,0.0486825065248
8150.0,0.0501731356823,0.033912683395,0.0376814721716,0.0545556616446,0.0562273195094,0.0510737346323,0.0500170861482,0.0495851142143,0.0485437185432
8200.0,0.0499098413694,0.035263607079,0.0380962026703,0.0547257727529,0.0565238722016,0.0510526356334,0.049680842888,0.0489635015655,0.0487642044654
8250.0,0.04967349373,0.0342207828374,0.0377634541158,0.0538332962164,0.0566443602393,0.0507247388566,0.0505834788775,0.0491071438946,0.0497488072309
8300.0,0.0487645274812,0.0338905183565,0.0373160722526,0.0543113101475,0.0553062131676,0.0505804352742,0.0507836268833,0.0487029124398,0.0490493319899
8350.0,0.0489500693614,0.033531728566,0.0371388433765,0.0542082789387,0.0557200716095,0.0508018997696,0.050113966223,0.0484652474168,0.048659806882
8400.0,0.0485648086407,0.0330636240324,0.0379095582335,0.0540146614368,0.0541584015082,0.0497900888,0.0503103935117,0.0480008952457,0.0482080161496
8450.0,0.0491105210118,0.0339024348354,0.0370248147718,0.0543027897179,0.0533484746635,0.050588623238,0.0491596248064,0.0477650723544,0.0490033256035
8500.0,0.0490063633707,0.0330694697893,0.0376148892634,0.0539836226886,0.0523352390564,0.0488405677604,0.0498457908878,0.0482436977719,0.0489885481271
8550.0,0.049654269867,0.0337605069008,0.0366352211963,0.0533938923254,0.0533376548218,0.0490499490849,0.0502720741994,0.0486292206266,0.0482637528987
8600.0,0.049217767771,0.0326771481929,0.0370354788435,0.0542269588625,0.0537261202573,0.0489033628019,0.049630000824,0.0483995575807,0.0475933822512
8650.0,0.0480369745325,0.0333031754706,0.0379096082061,0.0547070875614,0.051993048344,0.0476527913072,0.0490303555168,0.0474748394927,0.0481162461549
8700.0,0.0477108005844,0.0323730305955,0.0374748277316,0.0537867451316,0.0520270824705,0.0491670645492,0.0484179049842,0.0477520505477,0.0473302667836
8750.0,0.0482629468709,0.0320996949116,0.0373242830471,0.0540152969762,0.0524126289413,0.0482056194884,0.0490892609712,0.0477465840721,0.0474081742292
8800.0,0.0483659806413,0.0316254691565,0.0365706463553,0.0543500889161,0.0506767589034,0.0483046168895,0.0481298086979,0.0478009855893,0.0476810592824
8850.0,0.0480524867716,0.0312796243961,0.036544959559,0.0537643698277,0.0520153707255,0.0479423013508,0.0492149327652,0.0475208214422,0.0486939624981
8900.0,0.0472445445094,0.0327816435368,0.036995194408,0.0530428188062,0.0521631142927,0.047832010527,0.0480987131901,0.0470860829588,0.0475269784774
8950.0,0.0478781138883,0.0309963040046,0.0368314636433,0.0537861906197,0.0513586850906,0.0480157787642,0.0489754921631,0.0472099330556,0.0478506928619
9000.0,0.0477506490801,0.0310849323746,0.036440307866,0.0540497112942,0.050511874832,0.0470951120667,0.0480518427811,0.047215262264,0.0471275179578
9050.0,0.0477892712507,0.0318424320502,0.0363406403848,0.0543254589714,0.0505101479779,0.046803176326,0.0485584903549,0.0465441088319,0.0475318638205
9100.0,0.0474292479917,0.0322805359509,0.0362581265631,0.0536153934601,0.0497773662727,0.0464565314273,0.0480702599176,0.0463875404041,0.0461449247353
9150.0,0.0474537149374,0.0302893525274,0.0367147674304,0.0535085432956,0.0506400327847,0.0471136773289,0.0478024348112,0.04740141221,0.0459088940737
9200.0,0.0472716116424,0.0316811625247,0.0363877482465,0.0536095231011,0.0495337799978,0.0462862665903,0.0486360874585,0.0461412302194,0.0466423095001
9250.0,0.0474195190795,0.0306595425871,0.0355820411465,0.0541971670572,0.0493189159817,0.0455489528452,0.0473252390423,0.0469986339412,0.0467197438321
9300.0,0.0465835096192,0.0314217840109,0.0363972403615,0.0540397620868,0.0504862250788,0.0460855652454,0.0470508007314,0.0454823379606,0.0464520198719
