Error
Epoch,1. Starting from 4|6|7|4 network without change a lower bound 3,10. Starting from 4|6|7|7|4 network without change an upper bound 3,11. Starting from 4|14|6|4 network without change an upper bound 3,2. Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with old neurons locked 3 32500,3. Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with old neurons locked 3 40000,4. Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with layers 4|6 locked 3 32500,5. Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with layers 4|6 locked 3 40000,6. Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with all neurons unlocked 3 32500,7. Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with all neurons unlocked 3 40000,8. Starting from 4|13|4 network to bigger 4|14|6|4 with all neurons unlocked 3 32500,9. Starting from 4|13|4 network to bigger 4|14|6|4 with all neurons unlocked 3 40000
27300.0,0.0551437925968,0.0533621805458,0.0538126301406,0.42522240677,0.549369546178,0.44026489636,0.275933794267,0.0982791023981,0.0979441567521,0.282848778082,0.134495042487
27350.0,0.0550155414855,0.0545930462009,0.0519026531878,0.436131716974,0.534849921546,0.446896991552,0.267540680242,0.095330842209,0.0974680277306,0.281826846579,0.130986823313
27400.0,0.0576746114096,0.0529728117296,0.0520041333517,0.434986624113,0.538026110976,0.429990120849,0.263628999335,0.0938995626402,0.0993129140641,0.277107077776,0.132538917971
27450.0,0.0553644631974,0.0531091303633,0.0518169927887,0.431024960919,0.521471275649,0.423697560333,0.261706347095,0.0943143206285,0.0955828387431,0.274489683953,0.1273955461
27500.0,0.0554929260904,0.0525175318853,0.0519614288751,0.428415984955,0.524776935268,0.430359402441,0.257598242068,0.0935767387678,0.0972586324907,0.273550885859,0.124947832898
27550.0,0.0567070976745,0.052957374885,0.0531190109542,0.430674459285,0.519590377947,0.428753021839,0.252697288076,0.0933428841291,0.0968971339478,0.273412079371,0.123706828458
27600.0,0.0543492838774,0.0537213312899,0.0542166749686,0.425598278419,0.514980552294,0.412570345341,0.246961863042,0.0912531104938,0.0977938321927,0.275207259527,0.1226011613
27650.0,0.0555544612509,0.0523555749685,0.0535730398246,0.426739280888,0.508419085369,0.421026222855,0.246350898661,0.0927262221572,0.0918196647133,0.272680884321,0.119604270063
27700.0,0.0557290318635,0.052607725004,0.0512721113026,0.422077654522,0.493137650627,0.423210467957,0.241642513653,0.0901579552338,0.096079187487,0.26599539221,0.115516009671
27750.0,0.0555933446773,0.0537552737289,0.0523145596181,0.420959448385,0.495644294667,0.412850240877,0.238246240776,0.0891465145378,0.0929258640098,0.269405216128,0.113309568232
27800.0,0.0560152874971,0.0519324910073,0.052311632717,0.421678506071,0.480311941548,0.404731756792,0.232832323214,0.0887330613501,0.0953590365543,0.266744832434,0.112771407126
27850.0,0.0554487004331,0.0535855715279,0.0521122572064,0.415182255005,0.484706309995,0.412384783876,0.233280904882,0.0885593433348,0.0946501154423,0.264824033021,0.113087154822
27900.0,0.0551639081061,0.0541926146338,0.0517850546075,0.417970894149,0.488447336037,0.398481091759,0.227732551046,0.0889038515016,0.0925800148695,0.260662452521,0.109040891745
27950.0,0.0546273576295,0.053572964252,0.0546650456894,0.418218370088,0.483639343352,0.409837638071,0.227775203563,0.0872650483279,0.0931639855721,0.258417312166,0.108413692234
28000.0,0.0553495383928,0.0525497978709,0.0521696541307,0.4111520846,0.480193781884,0.407027345879,0.225165098437,0.0874221514045,0.0944530528114,0.254271813721,0.109168101666
28050.0,0.056287756647,0.0529369580692,0.0527437275767,0.414116540602,0.476382233952,0.408381533482,0.225228426243,0.0874145321487,0.0908474267485,0.255944762249,0.105644812767
28100.0,0.0553626576119,0.0525682553859,0.0531725840508,0.413051917112,0.476928826413,0.408519223811,0.219807906447,0.0855510285937,0.0932867564087,0.247264682625,0.103648414923
28150.0,0.0566176037021,0.0527521514161,0.0520042547743,0.41081764233,0.467018583124,0.401309166882,0.221689936129,0.085620159225,0.0926586349408,0.251798601779,0.104739553795
28200.0,0.0547659741729,0.0532347004513,0.0530439537652,0.406139274703,0.470678130746,0.401685123734,0.219313018842,0.0848751688645,0.0940405473981,0.252398525166,0.103484602587
28250.0,0.0562869160211,0.0515899373203,0.0536027322926,0.401925346638,0.453757715605,0.396445722075,0.218839174415,0.0847941405627,0.0945273408968,0.239751194798,0.101289965761
28300.0,0.055231979853,0.0537079128367,0.0530463450151,0.409115195372,0.458475811583,0.399259345796,0.215416459759,0.0839832324181,0.0909738017597,0.242608050975,0.101179865707
28350.0,0.0539459449151,0.0523294199706,0.0520880684495,0.408451138695,0.461757964248,0.39183207329,0.215289239746,0.0835409415265,0.0919775164911,0.237472099899,0.0991821682533
28400.0,0.0552675379424,0.0534346019193,0.0522024244439,0.403610213715,0.454103918023,0.398034542246,0.210583378642,0.0854655008729,0.0918756574984,0.232787296534,0.0979050403735
28450.0,0.0555735714439,0.0536271234592,0.0522189419129,0.404433974838,0.45545436948,0.392985592099,0.211582176252,0.084372702575,0.091185393237,0.243626678502,0.0954534413778
28500.0,0.0557959078896,0.0530906624434,0.0530422678751,0.404463884318,0.454652671455,0.39317488796,0.209594946212,0.0843758691701,0.0883952188503,0.222341015826,0.0976832031582
28550.0,0.053326363911,0.0535175802902,0.052343673218,0.39260717882,0.444718178564,0.385251739096,0.207632396384,0.0831691219058,0.088551232076,0.217941260984,0.094655370066
28600.0,0.0556897526296,0.0538514483076,0.0530759614759,0.397385606672,0.441351716192,0.386800349401,0.210972569674,0.0815629997786,0.0905219890073,0.216175579111,0.0967526452642
28650.0,0.0550012087512,0.0517642609277,0.0518408538232,0.399248145195,0.439912301776,0.388706125746,0.204858638404,0.080040249996,0.0910062864322,0.219505149864,0.0936368089847
28700.0,0.0558731461858,0.0531371906693,0.0520522249412,0.394864913355,0.440474091924,0.380767427458,0.205131002932,0.0811265436183,0.0867958019388,0.209709755137,0.0910173092684
28750.0,0.0559582224529,0.0521647893236,0.052606389628,0.39356954294,0.440112447286,0.379223786204,0.205109855474,0.0795840808512,0.0894451300955,0.209866355786,0.0898386052648
28800.0,0.0561050497235,0.0545182422873,0.0530972182595,0.395888540292,0.437606425122,0.379639190261,0.206354524487,0.0803575500083,0.0894816310486,0.205338476006,0.091254239945
28850.0,0.0545790461423,0.0530071054313,0.0517465935154,0.391490269391,0.437705670242,0.36691810708,0.202461520596,0.0794317527341,0.0894990095038,0.210443598226,0.0897286112806
28900.0,0.0544379274419,0.0520990372619,0.0512827074977,0.393446135342,0.433634603025,0.375431337303,0.198125035796,0.0778080778991,0.0873116380739,0.195862676181,0.0890874768711
28950.0,0.0548647505025,0.0529190038135,0.0514828449231,0.389782540904,0.43127370895,0.37342384489,0.203484006532,0.0774505829204,0.0870013308683,0.191305103512,0.0886073968657
29000.0,0.0556532348576,0.0513696569207,0.053958001816,0.389063490736,0.421165806339,0.374183281445,0.201773261633,0.0779899701474,0.0878896746332,0.189322907994,0.089318046178
29050.0,0.057930623218,0.0517169124915,0.0509694114546,0.392095092323,0.428365193977,0.368427970188,0.197253279659,0.0776549557047,0.0849681382931,0.187099666904,0.0861854632833
29100.0,0.0543015055493,0.051931710237,0.0522794062194,0.391375946721,0.419916021224,0.372284390595,0.199850849383,0.0792279317739,0.0883085959125,0.189581666118,0.0893216140444
29150.0,0.0534243351751,0.0510286836636,0.0500823129568,0.390572711754,0.424612900621,0.370592577099,0.195548927517,0.0773314679966,0.0859257858701,0.180621747356,0.0867239318745
29200.0,0.0554747891486,0.0536237650529,0.0516036250092,0.384464653764,0.423795489279,0.375660080217,0.194549263298,0.0778600003158,0.0898349523889,0.177418892481,0.0875424001646
29250.0,0.0561202149013,0.0515207230455,0.0527659005981,0.388391355301,0.419072031531,0.357770572433,0.195745267628,0.0756091334389,0.0859420647163,0.177210570233,0.0848903590642
29300.0,0.0542414763419,0.0524571037484,0.0516785279777,0.390098472705,0.42040383527,0.362114564641,0.19461121778,0.0749026638254,0.0876797834381,0.170690685136,0.0825647985458
29350.0,0.0578414555412,0.0535480842827,0.0528589886478,0.38229880444,0.4160699622,0.36086536178,0.193345653386,0.0773705476161,0.085391449964,0.166217663764,0.083550204819
29400.0,0.0551612631345,0.051676038264,0.0517683630773,0.384862414125,0.417352504296,0.352231464492,0.193690722065,0.0772436523204,0.0873406874091,0.164687184909,0.086503705757
29450.0,0.0547617531536,0.0518482840688,0.0521498163964,0.378652590042,0.413731353299,0.359977066546,0.192638181509,0.0768537223875,0.0859357294397,0.161165763892,0.084156453993
29500.0,0.0539175701811,0.0513346004495,0.0514626698238,0.383279853173,0.408556337916,0.348904317228,0.191717978791,0.0765610814021,0.0869716811894,0.160636756175,0.0850518828205
29550.0,0.0555221179349,0.0534921598956,0.0520311681461,0.383967654561,0.413029453898,0.350853166001,0.19235593371,0.0766589374276,0.0870090044475,0.154171241164,0.0819526038248
29600.0,0.0552870625775,0.0520452359876,0.0524249150194,0.377855293365,0.405979350132,0.345380937009,0.189760808254,0.0777678035961,0.0891412171548,0.154856100279,0.081830037648
29650.0,0.0541174040694,0.0536220312984,0.0507280386386,0.3846835365,0.403326177102,0.350987363669,0.188434919319,0.0760512836597,0.085046564596,0.148858281895,0.0815492486611
29700.0,0.0537640949648,0.053106157368,0.0504319236448,0.379395165091,0.402377958755,0.341902019489,0.18588288913,0.0747849418022,0.0839119613406,0.146694016187,0.0835028910323
29750.0,0.0545819725015,0.0522882111646,0.0515128219528,0.377433485997,0.401512019143,0.335532514022,0.185802012298,0.0767870295937,0.085657344226,0.144903784239,0.0824690008248
29800.0,0.055761001108,0.0526244466179,0.0521082047492,0.380269477597,0.393311137752,0.34475649973,0.185785226729,0.0773303702987,0.0822561921336,0.140941098172,0.0833838182105
29850.0,0.0559149369747,0.0531701574535,0.0522022277617,0.374878813596,0.39238880936,0.338239100083,0.189094443315,0.0756822818599,0.0869133030414,0.139476584619,0.0814990865061
29900.0,0.0543552667375,0.054366476631,0.0504637831157,0.377970541709,0.387222654885,0.334336500256,0.188812162231,0.0749898789874,0.0856192125241,0.138386083293,0.0798466846758
29950.0,0.0573815606839,0.0516976889305,0.051475390519,0.379041366545,0.389433893274,0.340876044153,0.187710123115,0.075404066444,0.0871059473364,0.134371594307,0.0811996394054
30000.0,0.0548599943666,0.0522150411391,0.0523865430209,0.377310816048,0.386979750834,0.331634384511,0.186071149969,0.0738244945294,0.086363501008,0.132736962126,0.0795987492475
30050.0,0.0557317247663,0.0530548700823,0.0515081896797,0.377741033295,0.387998102444,0.329062444611,0.185641909386,0.0734889782516,0.0833950799327,0.130600248036,0.0795709412077
30100.0,0.0545819849287,0.0526654443226,0.0506998623541,0.37531155902,0.384800126788,0.322487052932,0.18582125252,0.0731260697533,0.0853362810282,0.125640498145,0.0781840299347
30150.0,0.0543840869335,0.051802970718,0.0514554774822,0.376609287187,0.380491026604,0.320226982795,0.186397851213,0.0751095646855,0.0849887790562,0.126474930055,0.0786446008428
30200.0,0.0549776491933,0.0509855552488,0.0514298722474,0.371804090472,0.376676428093,0.327747737939,0.186121631686,0.0729069648906,0.0862297175251,0.127473374087,0.077216467881
30250.0,0.0555036759987,0.0516252880297,0.0514736002839,0.372161611339,0.376165374295,0.321829973504,0.185815335617,0.0743604403993,0.0842254865657,0.12358243795,0.0779574162312
30300.0,0.054273713365,0.0507328057918,0.0523296930383,0.365612710968,0.367313771122,0.322362625898,0.182363838815,0.0724779559037,0.0841190287857,0.124704184992,0.075559397389
30350.0,0.0533040562036,0.0530395243699,0.0513612614426,0.371423036756,0.375608953167,0.322435142163,0.183426408722,0.0734248444977,0.0845266386364,0.120475857493,0.0751042808881
30400.0,0.0545031065324,0.0529761534041,0.0510780066312,0.366514137336,0.369563809938,0.312193564806,0.183905272229,0.072374038378,0.0818414384753,0.119303606589,0.0771590910951
30450.0,0.0558307599032,0.051340135991,0.0513757716537,0.372078585176,0.369737193333,0.322304959689,0.179982441779,0.0726089845373,0.082188860639,0.118843163147,0.0764985625356
30500.0,0.0544667316296,0.0501218722747,0.0518014715537,0.36870733648,0.368492659014,0.319016507133,0.177044555909,0.0718599743041,0.0829191838663,0.112691256927,0.0775740530192
30550.0,0.0554600141634,0.0522671431168,0.0510317849712,0.371729155076,0.370967690326,0.313065071301,0.181616316934,0.0720422234497,0.0820475454327,0.114251071632,0.0720123297977
30600.0,0.0556883698916,0.0540996894409,0.0525706341008,0.367627150915,0.367438102563,0.312328871957,0.179128059784,0.0726478458839,0.0877184771834,0.110700875443,0.0762941027059
30650.0,0.0539663418351,0.0545473111918,0.0519465909575,0.3667965937,0.366546055053,0.311263674963,0.180691230218,0.0740312401522,0.0829113724041,0.114589481598,0.0766802870382
30700.0,0.0538080241328,0.0520225072303,0.0511542071705,0.366020536969,0.365936249444,0.305885493224,0.174148097844,0.0711077817955,0.0838811824305,0.111295354697,0.0751952006723
30750.0,0.0545725927957,0.0533183384733,0.0529472952892,0.368591910113,0.361986108993,0.30227787915,0.176107977021,0.0732761671771,0.0828406646593,0.109296738192,0.0757532255883
30800.0,0.0539021685778,0.0512735112439,0.0498875544881,0.371512016377,0.36436192128,0.314716874047,0.177222133203,0.0725187410898,0.0807145595704,0.108380683385,0.0740144764559
30850.0,0.0545943735803,0.0517716358093,0.0512988943756,0.369470309083,0.363404961553,0.307671116748,0.174552679907,0.0716567391236,0.0849960347738,0.108474127945,0.0739804193961
30900.0,0.0565627817659,0.0532680941664,0.0504159581946,0.369230740243,0.360718514207,0.305308029182,0.173898535846,0.0729074290893,0.0815445952962,0.105846842217,0.073353506315
30950.0,0.05392399528,0.0498684057403,0.0518767994772,0.368991556351,0.360422512346,0.29707779356,0.175282973099,0.0709970005774,0.0812085804488,0.1040251968,0.0722340521746
31000.0,0.0558054985617,0.0524527534102,0.0511092598206,0.369435849459,0.359524492344,0.298750501574,0.171979121762,0.0712979473491,0.0836312885243,0.100943121937,0.0732866995722
31050.0,0.0545886544404,0.0522866647333,0.0518969564535,0.364082013792,0.356293955952,0.292277079026,0.173545030648,0.0698474246924,0.0852334657147,0.102519004496,0.0729311040891
31100.0,0.054791022703,0.0519165688438,0.0520802610498,0.362854936143,0.356636883348,0.302013757613,0.173136378099,0.0714931356502,0.0852458586181,0.102804727509,0.0718398488591
31150.0,0.0546337430429,0.051855595943,0.0520172797574,0.369935199685,0.358487859703,0.295490797449,0.170951275305,0.0715174834881,0.0787546634441,0.104149134423,0.0720500272048
31200.0,0.0554093231852,0.0510334715214,0.0506310670207,0.362889339316,0.348405078516,0.298863583043,0.171168787352,0.0708492045865,0.080366481361,0.0990778260294,0.0719396685123
31250.0,0.0544253962864,0.0524469544063,0.0523677248845,0.367441433477,0.34958666373,0.296522391458,0.17008117113,0.0708390329769,0.0842313921728,0.0961148921916,0.073515022975
31300.0,0.0535413005292,0.0516929331301,0.0503966119088,0.364894753101,0.353375186041,0.290221247563,0.169100941869,0.0699471036725,0.0795508554793,0.0976283180241,0.0733629905283
31350.0,0.0543078642817,0.0520591385457,0.050490266578,0.364243154663,0.350891142507,0.287048442009,0.167045304049,0.0702832986138,0.0828947308283,0.09955704732,0.0724808490809
31400.0,0.0551684393064,0.0536612265269,0.0513424704565,0.36461766854,0.349380308722,0.29209089332,0.168941232641,0.0708985516765,0.0815804110571,0.097419847764,0.0700171718069
31450.0,0.0534278275022,0.0513662591383,0.051363548067,0.367286800885,0.350894318529,0.28810673709,0.167811173226,0.0702488708597,0.0806574238362,0.0984120016488,0.0708472456031
31500.0,0.0537483657629,0.0526465700348,0.0521869022839,0.361282609062,0.351913709994,0.285713781111,0.166665181634,0.0707854043123,0.0810519438468,0.0965456277769,0.0719052780926
31550.0,0.0540926665235,0.0530865258691,0.0525825867237,0.36337766246,0.344430412765,0.28778697013,0.163848434569,0.0690630471366,0.0799586208926,0.0958233482835,0.071196545511
31600.0,0.0567331116363,0.0522073484603,0.0522091139814,0.359989365896,0.350515697425,0.286296096766,0.165827098109,0.0714276418317,0.0836432754206,0.0970167355481,0.0694838786461
31650.0,0.0543057360339,0.0511564428497,0.0506046510444,0.359223689843,0.347621252129,0.280198266745,0.164196682238,0.0703179984983,0.0807047152767,0.093288647495,0.0710115714371
31700.0,0.0542322117246,0.0525633991924,0.0520025757886,0.356076598875,0.345374804066,0.28633896036,0.161526982957,0.0691828300052,0.0808278210846,0.0941434024346,0.0701320188242
31750.0,0.0560466920268,0.0505817528582,0.051320217574,0.362298261473,0.347235788464,0.282911875848,0.161460021624,0.0697369450461,0.079956898036,0.0955678876434,0.0696323658408
31800.0,0.0554240451681,0.0527201101609,0.0513795126785,0.36101236534,0.344808561781,0.278108896447,0.161370476961,0.0701974147619,0.0780702763118,0.0936724540343,0.0704961147519
31850.0,0.0551206986198,0.0520253678536,0.0505376326424,0.362186130583,0.346212515045,0.277396220626,0.162479975088,0.0708223663564,0.0779305482325,0.0927575818848,0.0687279949244
31900.0,0.0529226905925,0.0518191518525,0.0501145951805,0.364330382267,0.343725892972,0.271902756625,0.163406234827,0.0701582019105,0.0762110995382,0.0936741800236,0.0687646990909
31950.0,0.0545821275919,0.0492704324851,0.0506908456449,0.363614594244,0.344240053276,0.28088576117,0.16018655348,0.0690576040245,0.078328907518,0.0947505219387,0.0685084200781
32000.0,0.0539923687767,0.0506292086574,0.0509619544778,0.359022060233,0.342385958642,0.270442998241,0.157990751569,0.0692203928078,0.0791969795494,0.0922348473481,0.0693651000333
32050.0,0.0536479870046,0.0520780464404,0.0510546073652,0.360309448372,0.33791652961,0.272234485271,0.157832012812,0.0699263707573,0.0793931517528,0.0912735467958,0.0690060249268
32100.0,0.0547022697875,0.0516561656786,0.0512878383988,0.357730877908,0.341187251442,0.268732783862,0.158250347072,0.0691535181855,0.0754266335862,0.0906095218079,0.0677853350975
32150.0,0.0539558928949,0.0502553914873,0.0512269760765,0.352623227903,0.336927667973,0.275102755514,0.160466962999,0.0690154968278,0.0768116245273,0.0916287753765,0.0684768199206
32200.0,0.053776327234,0.050467931349,0.0516991126235,0.35799729517,0.342104574141,0.264879775003,0.158715572554,0.0691123092751,0.0767870182102,0.0908701165684,0.0686600894458
32250.0,0.0547578262205,0.0526187101845,0.0525808970883,0.359458883851,0.331908526781,0.274417651105,0.158252900758,0.0674863124856,0.0822154986724,0.0903760554314,0.0678443986689
32300.0,0.0530569452274,0.0504244198508,0.0509851812822,0.357323779064,0.337582613902,0.260691113895,0.153813656445,0.0667544394016,0.0759998062228,0.0905415091401,0.0703408654587
32350.0,0.0549011582753,0.0518202691754,0.0483995779233,0.356532151245,0.334431510756,0.264842140061,0.154054832254,0.06842375957,0.0762391548294,0.089097632786,0.0686634037821
32400.0,0.0544908970542,0.0515423996225,0.0510201687354,0.357701719079,0.330795650441,0.260100930836,0.155486804099,0.0682541452367,0.0774068768378,0.0905188658634,0.0666534078449
32450.0,0.0540060061907,0.0533762153225,0.0500411868236,0.354992732188,0.33590194805,0.268460618139,0.153282312738,0.067828308961,0.0767045312127,0.0897368723392,0.0675792716628
32500.0,0.0542368300903,0.0507365825726,0.0490704503661,0.357930094389,0.332787161067,0.259754435146,0.150811001284,0.0689017274838,0.0794624022877,0.0874341178803,0.0662396021259
32550.0,0.0538773254148,0.0521856613622,0.0511529799607,0.354129917114,0.33246692949,0.264360614388,0.154513822105,0.0680078637949,0.078509744965,0.0892720151539,0.0660403774619
32600.0,0.0536632567988,0.0515368390874,0.0506145881778,0.395744387829,0.331631102883,0.292320067276,0.149165626333,0.106310116753,0.0783633143323,0.132385155067,0.0665413804295
