Error
Epoch,Starting from 4|6|7|7|4 network without change a lower bound 1,Starting from 4|6|7|7|7|4 network without change an upper bound 1,Starting from 4|14|13|4 network without change an upper bound 1,Starting from 4|14|6|4 network without change a lower bound 1,Starting from 4|6|7|7|4 network to bigger 4|6|7|7|7|4 with old neurons locked 2 57500,Starting from 4|6|7|7|4 network to bigger 4|6|7|7|7|4 with old neurons locked 2 65000,Starting from 4|6|7|7|4 network to bigger 4|6|7|7|7|4 with layers 4|6 locked 2 57500,Starting from 4|6|7|7|4 network to bigger 4|6|7|7|7|4 with layers 4|6 locked 2 65000,Starting from 4|6|7|7|4 network to bigger 4|6|7|7|7|4 with all neurons unlocked 2 57500,Starting from 4|6|7|7|4 network to bigger 4|6|7|7|7|4 with all neurons unlocked 2 65000,Starting from 4|14|6|4 network to bigger 4|14|13|4 with all neurons unlocked 2 57500,Starting from 4|14|6|4 network to bigger 4|14|13|4 with all neurons unlocked 2 65000
51250.0,0.0307743631208,0.0404521302967,0.0102336111199,0.0574493770691,0.609127389784,0.802503996041,0.440939825342,0.357065218166,0.160553775661,0.0193527806827,0.327541807872,0.30016907424
51300.0,0.0329108575441,0.0436461696166,0.00970615292815,0.0575668880393,0.616354916036,0.807764477514,0.441969501869,0.344519684806,0.159138997503,0.0225378863413,0.323471217514,0.29960598926
51350.0,0.0396119250057,0.0437590125069,0.00913141622572,0.0577473554681,0.612811426086,0.798488338377,0.421778273566,0.341324113403,0.154957247724,0.0209378192858,0.322345222254,0.292384336503
51400.0,0.0348131304311,0.0388956354204,0.0167117317313,0.0550824558159,0.611215595415,0.787893234138,0.422125060023,0.345097619229,0.155701855124,0.0179661914215,0.318813540385,0.295745898379
51450.0,0.0363721048134,0.0397017861666,0.0110671635248,0.0599307992933,0.594811531729,0.812409858493,0.407902069471,0.330777521891,0.156609550695,0.0180548356396,0.321282064672,0.29484828343
51500.0,0.0323545145303,0.040085334885,0.0123393260538,0.0536201604714,0.605987591158,0.793216269331,0.39822981013,0.333409116013,0.147511593312,0.024413562015,0.316139812352,0.294110872828
51550.0,0.0295587351257,0.0354430072419,0.0118967100024,0.0533688093596,0.59731070107,0.796971578945,0.395042992154,0.321929937188,0.149294583718,0.0178332138679,0.317869356139,0.29577759763
51600.0,0.0412701624388,0.0397639613256,0.0126265542559,0.0625531605944,0.586335741296,0.801467756515,0.38746074699,0.312094222557,0.146450933641,0.0252723773392,0.308968084372,0.301862468654
51650.0,0.0282318152036,0.0380229480302,0.0209284373233,0.0567197051502,0.584073337705,0.783899798086,0.369548291544,0.309752129689,0.14256168278,0.029478323757,0.315561371321,0.300310093283
51700.0,0.0303012927324,0.0325935221452,0.0191724285132,0.0552537580065,0.594688971435,0.79865564403,0.367165993695,0.303287985364,0.140234231826,0.0200720411553,0.315025938999,0.300613317781
51750.0,0.0305027786043,0.0356252121025,0.0124742666296,0.0607411674555,0.579158897433,0.799611652524,0.369841938114,0.302574161408,0.138601667961,0.0165023342129,0.31560258378,0.299165757802
51800.0,0.0302266548019,0.0435074732514,0.0201928135255,0.0558824449722,0.579617372147,0.794150632327,0.358787374985,0.297701617542,0.138081006976,0.0220040566418,0.308677928957,0.302182880543
51850.0,0.0310013633032,0.0357024408698,0.0108545318487,0.0521362012859,0.566533943848,0.776322749713,0.35825584542,0.293241804833,0.138007608099,0.0183620597979,0.313211305617,0.299810329864
51900.0,0.0302530823713,0.04117326705,0.0139749130915,0.0539256009486,0.562792050752,0.801436898479,0.348566815356,0.286821242543,0.132669044817,0.0218644902318,0.312781656396,0.306683542456
51950.0,0.0280589548931,0.0383911310631,0.0184954512594,0.0573917306292,0.55994870207,0.795223994566,0.34882049747,0.286306820989,0.128487420482,0.0219785167651,0.31198430728,0.301829706333
52000.0,0.0317522396998,0.0374787421517,0.0149519683335,0.0569370784804,0.546202615624,0.808177221645,0.341794555474,0.273936917217,0.125916838192,0.0206399089526,0.309938006349,0.30710002926
52050.0,0.0264911119625,0.0322182577866,0.0100543284157,0.0546186409046,0.552597981142,0.790178398254,0.339313885254,0.277619814212,0.123052374534,0.0160185779249,0.309132870434,0.314118815514
52100.0,0.0298900154803,0.0332103351519,0.0099678526188,0.0579075691072,0.547897456588,0.785331668297,0.327829738907,0.272969796906,0.124529644226,0.0171842557238,0.309982326571,0.367168989252
52150.0,0.0281639318364,0.0326380238043,0.0171551073509,0.0582948496469,0.542256368606,0.765928037837,0.333024098477,0.274820609391,0.120821282088,0.0167118815392,0.311400348659,0.367994181485
52200.0,0.0317301291103,0.0373748329065,0.0159968587873,0.0570854688182,0.535180561837,0.785636967504,0.321834519231,0.265275261387,0.118544915478,0.0222937185212,0.305013474008,0.369471567249
52250.0,0.0343295658036,0.0306747276706,0.0132510838693,0.0579737592013,0.553001779827,0.795449713215,0.319576905961,0.266614738486,0.116234491002,0.0161900521606,0.308596944102,0.371475379925
52300.0,0.0302286871767,0.0376996063635,0.011302890182,0.0527945362266,0.551068747692,0.799185390613,0.324176547072,0.262840728974,0.11556572912,0.0175292448036,0.309150026025,0.365361707418
52350.0,0.0348935199774,0.0342875238615,0.00726573759213,0.0565297874516,0.5396921768,0.791180960874,0.316159306359,0.259502334599,0.111968113985,0.0153262404728,0.30748368602,0.355064888552
52400.0,0.0354373495885,0.0366242301983,0.011042310852,0.052364005967,0.548011304717,0.794044042375,0.309443127843,0.254768928467,0.109278952456,0.0156650218142,0.306499384186,0.362304666725
52450.0,0.0318188345509,0.0388367868463,0.0104170987233,0.054211065736,0.544420547689,0.774412112878,0.305996937854,0.261384758912,0.109677985326,0.0257318876062,0.302954447988,0.364671068521
52500.0,0.0305262215137,0.0300871997489,0.0137496297277,0.0541066167723,0.543235644995,0.789247882554,0.310927214543,0.253086082834,0.107575041652,0.0189090936495,0.30543232344,0.358612298792
52550.0,0.0249115377267,0.0379304198897,0.0104828674136,0.0548065119066,0.528720664794,0.779045997547,0.314869584882,0.248944731034,0.108263283849,0.0167578568459,0.306165634648,0.361342073995
52600.0,0.027687753763,0.0428080681954,0.010962278064,0.0557606682884,0.540813697245,0.788147590668,0.306353097934,0.252357086887,0.103949962654,0.0165223070804,0.309149075522,0.378567508445
52650.0,0.0284265658729,0.0398690723194,0.0152507255121,0.0582207998489,0.53250054553,0.79258345477,0.30292248965,0.248618790212,0.105055326501,0.0149379541965,0.306552747675,0.361210822623
52700.0,0.0288573032049,0.0342493083891,0.0115897117184,0.0504684888174,0.519616883286,0.799870685632,0.295403301524,0.244373981217,0.103413112658,0.0157664824301,0.301391338128,0.368107085528
52750.0,0.0342539059531,0.0411688182971,0.0118335498777,0.0533354505248,0.521521289424,0.773025429991,0.287299780139,0.245716028129,0.102011838151,0.0156762770919,0.300913368976,0.357100026579
52800.0,0.0307741766544,0.0326519788261,0.00934201171493,0.0609846155027,0.510917056872,0.792834094337,0.292779121953,0.245893533486,0.102931891948,0.0181706402598,0.300091256878,0.357931287076
52850.0,0.0287009172587,0.0445139152487,0.0100342428585,0.0545962840965,0.522783290898,0.791155926292,0.284826129503,0.242709457608,0.101116648472,0.0275442829342,0.300822425638,0.353908835712
52900.0,0.0266942045772,0.0437079176026,0.0138013661069,0.0589829335856,0.505235234924,0.78829967214,0.279563064878,0.23742493957,0.0978249538497,0.0182394395554,0.303457691405,0.336376069842
52950.0,0.025562142012,0.0363682918407,0.0130352472653,0.0547839362645,0.495055799582,0.789922994385,0.273829873891,0.240380388438,0.0969834894097,0.0192776870237,0.30165204755,0.338854324178
53000.0,0.0267585997642,0.0809103635322,0.0148188097665,0.050870369856,0.501245683813,0.801497286611,0.275609675003,0.23873348577,0.0949887813545,0.015207170455,0.296962101194,0.341285192409
53050.0,0.0287112195747,0.05790310148,0.0181217005451,0.0540227722612,0.490417963099,0.78250255498,0.275019444525,0.238087055499,0.0931442193255,0.0145856149779,0.303459727638,0.347635931148
53100.0,0.0276145454345,0.0490691931469,0.0082622791651,0.0568670413445,0.4946640891,0.785675363529,0.271234494142,0.235521361865,0.0920264964299,0.015166015301,0.301212234147,0.362766217936
53150.0,0.0268409526928,0.0403298751497,0.0105573880652,0.0588638499056,0.484159183705,0.773783978355,0.271218769178,0.236754538368,0.0888502296402,0.0153747933542,0.306953925163,0.379411345876
53200.0,0.0271193361,0.0456582736893,0.0110279716614,0.0550245619498,0.475034500317,0.785254084152,0.273446611592,0.23371952106,0.0895159049332,0.0149852202735,0.299586771726,0.391652483465
53250.0,0.0280903622572,0.0438956512714,0.00896462960997,0.0554885166824,0.483027713339,0.778114423873,0.267162752795,0.23108694146,0.092362657673,0.0157001161829,0.300469129329,0.38226804323
53300.0,0.0294484128094,0.041645716407,0.0140248307396,0.05735233111,0.472452351615,0.769294222235,0.256220500305,0.225519334496,0.0870934641418,0.0175959659594,0.300430117875,0.376199694157
53350.0,0.033299999404,0.0524454241167,0.0106847759013,0.0564414408793,0.47647670821,0.773638385202,0.263182880519,0.230583198017,0.0871937821344,0.0160074274994,0.30638693982,0.372958590603
53400.0,0.0391258183607,0.0419202950587,0.00892758824583,0.0531704272196,0.456922904828,0.789680219036,0.255498209646,0.227627667811,0.0877880604297,0.0144646749231,0.300219814133,0.369567294858
53450.0,0.0270560664611,0.036267136241,0.0100474612557,0.0578116240636,0.458841746458,0.779909163852,0.266156778407,0.228367976161,0.0872105082317,0.0166337338987,0.301675450992,0.364592399943
53500.0,0.0392495549068,0.042961970534,0.00967177010458,0.0564949313532,0.465863639973,0.776456619058,0.256357218214,0.225132815663,0.0865266744919,0.0168751616789,0.305648710118,0.369030933768
53550.0,0.0320668792533,0.0411205962622,0.0149226489181,0.0547093978,0.461849337747,0.782479828103,0.254742337859,0.225605174101,0.086221865081,0.0149443482427,0.303526632469,0.36175270498
53600.0,0.0369620216353,0.0427446292083,0.0110572146721,0.0593326768929,0.460367002327,0.783156560635,0.249420538249,0.222311509263,0.0868424062256,0.0152106753253,0.301891203842,0.365565197863
53650.0,0.0248978934402,0.0433055424277,0.016505324499,0.0577136346156,0.4490220266,0.772843261825,0.253416735692,0.222348607661,0.0848275854274,0.0177884503126,0.300186745033,0.357853344724
53700.0,0.0276459216435,0.0368021682607,0.00728041681702,0.0530643273496,0.452993494006,0.777559156621,0.247966770142,0.222874223618,0.0843208893143,0.0155850657297,0.302830617455,0.353561167255
53750.0,0.0334131868847,0.0420660310276,0.00769974153014,0.0580203111337,0.45115618936,0.774013990977,0.257374124532,0.218814764455,0.0839959560688,0.0198161086513,0.304034789819,0.352136030377
53800.0,0.0340067804054,0.0377377042359,0.0149589450045,0.0533738923247,0.455217781644,0.781613360032,0.246511320574,0.218798449004,0.0825307285763,0.014892948558,0.300191433341,0.36112355786
53850.0,0.0263379230579,0.044535433721,0.00686429652223,0.0526024590036,0.440098249696,0.776791925513,0.240903481831,0.2210469279,0.0838121306126,0.0148457238967,0.301456917357,0.376469924687
53900.0,0.0247615118117,0.0345569980292,0.010916191132,0.0514068028061,0.443553117867,0.770539987099,0.249110060786,0.218325786556,0.0823559163725,0.0144168896248,0.304354549504,0.371565483739
53950.0,0.0326380294475,0.0423651090501,0.008786716758,0.0535056532072,0.435343464129,0.762405607866,0.243224802522,0.215263973962,0.0813103910679,0.0140701478937,0.302403044844,0.363841473325
54000.0,0.0303022090212,0.0416208759508,0.00784924962281,0.0571632068374,0.44431164305,0.768404015258,0.247138737234,0.216953851048,0.0818289419552,0.015031526909,0.296701369492,0.372028621206
54050.0,0.0262922170968,0.0380600206204,0.0111422329719,0.0567651615534,0.437201857265,0.758556788348,0.243047743155,0.218734755333,0.0806633419281,0.0157296705852,0.301173733358,0.358074977172
54100.0,0.0333167467985,0.0380377234072,0.00862195679152,0.0551910902324,0.437843780477,0.746306592105,0.2396602107,0.213888339595,0.0803613588216,0.0147659171483,0.307159984844,0.356076021002
54150.0,0.0346583643848,0.0408109696667,0.0182180126941,0.0537752324308,0.438814471721,0.759987565835,0.245570509263,0.216844941933,0.0807501057316,0.0157297021257,0.298229048497,0.360481135812
54200.0,0.0362352891154,0.03846410591,0.0117669107441,0.0526158184002,0.435566480163,0.765337157345,0.244880443898,0.213829454073,0.0809749716857,0.0147635604841,0.301469812343,0.350910086487
54250.0,0.0351448742931,0.03510579099,0.00857843616137,0.0553398849776,0.439473806669,0.74735977656,0.239099673059,0.214455266151,0.0775336046314,0.0166345850883,0.297463186491,0.357872041806
54300.0,0.0401231414963,0.0443769976222,0.00891892113339,0.0544619136552,0.435203983186,0.741077722659,0.244669906343,0.214735782174,0.0788406133217,0.0146912863475,0.298629688314,0.358150917636
54350.0,0.02416005316,0.0417906727994,0.00896099850316,0.0532871479073,0.432561960358,0.73439221854,0.246050881162,0.210866283111,0.0806942235194,0.0153864694952,0.303059799767,0.357538905589
54400.0,0.0309382757287,0.0348671865063,0.00872461992726,0.059359368866,0.42331604922,0.759104316407,0.235937535855,0.213322677011,0.0807613604324,0.0137513900093,0.301765450981,0.348394287298
54450.0,0.0253583025139,0.0407174324852,0.00647736327113,0.0556356201958,0.420020784826,0.736307674087,0.243609538732,0.213062238929,0.0823629856843,0.0152312825635,0.301477801353,0.349691285
54500.0,0.0268948201833,0.0495682722557,0.00926676453504,0.0563805409074,0.435633237146,0.730830971766,0.241358044201,0.211267443247,0.0789793374975,0.015360117516,0.297448000654,0.348198306708
54550.0,0.0291431343342,0.0409249137479,0.0074105127176,0.0586663281377,0.429318035661,0.727044293494,0.23867431187,0.210839909785,0.0766135339747,0.0152559789964,0.299405068992,0.347425203666
54600.0,0.0288250136301,0.0351501181775,0.0119875167304,0.0549479903085,0.436171325258,0.715941085669,0.238980835924,0.210477176928,0.0786979445385,0.0144583015201,0.300509781405,0.337142728307
54650.0,0.0306574188269,0.0377239757292,0.00927392702908,0.059418370306,0.426236590159,0.731928214127,0.230289063931,0.208023523956,0.0785180935034,0.0152438446804,0.29964826556,0.343948621995
54700.0,0.0235643568564,0.0486874815031,0.0107355038738,0.048716417298,0.423897400379,0.715207697382,0.228975285501,0.209022514672,0.0776329437749,0.0156200458025,0.301938421762,0.332919443127
54750.0,0.0316082202827,0.0367167514668,0.0116544541214,0.0557614671501,0.426946028391,0.712535061548,0.232736669749,0.208519942556,0.0765208545041,0.0126555522532,0.29632264693,0.341564831193
54800.0,0.0298046026515,0.0384381476061,0.00905699109764,0.0566693889604,0.419251761819,0.692876559163,0.234003755496,0.204130941391,0.0768734249056,0.0132889593607,0.30474289022,0.339942748078
54850.0,0.0288267832819,0.0332404892514,0.0135984638223,0.0546117135769,0.419289918297,0.697654056414,0.231618063593,0.209536702564,0.0775168859706,0.0142556712277,0.295854384116,0.330364723061
54900.0,0.025150252384,0.0392858216554,0.0144537216076,0.0592955662516,0.418077398574,0.684981677307,0.232761007387,0.204415121745,0.0771933301571,0.0138982639399,0.297007029896,0.331690830084
54950.0,0.030336021656,0.0339715188653,0.010218101722,0.0535984821386,0.413117658316,0.680494057666,0.228609317531,0.204187186202,0.0772988725638,0.0141230626109,0.301609853824,0.326583406452
55000.0,0.0291574250948,0.0312731139982,0.00991576651629,0.05843572829,0.413813931254,0.678837983312,0.233989177455,0.20627579224,0.0763787027834,0.0145132593231,0.300967153352,0.325939202511
55050.0,0.02719328427,0.0438217046226,0.012633332305,0.0534653401858,0.415854238384,0.682493414006,0.234306747554,0.199997222057,0.0768944404791,0.0143852196184,0.293616297538,0.323931552417
55100.0,0.0234825967927,0.036613444327,0.00911109379344,0.054021588166,0.407726201678,0.684859423881,0.228993816064,0.20198891848,0.0766602127515,0.0127341280277,0.30142152468,0.3186824178
55150.0,0.0261715407511,0.0338461128563,0.011065994661,0.0588001342418,0.419804984676,0.68102666941,0.230069758958,0.204156618979,0.0767766913469,0.0147267738091,0.300179425018,0.325847832646
55200.0,0.0314044983305,0.0340811226717,0.0102783542295,0.0554887973123,0.405735442156,0.687973055403,0.220697525106,0.201747398417,0.07649941947,0.0129591446216,0.296047367269,0.321500203961
55250.0,0.0289439582529,0.0378344484794,0.0088988590199,0.0564979693943,0.416628083947,0.676473436997,0.233928803372,0.201017963974,0.0760291604685,0.0147463062125,0.301246146683,0.320951417362
55300.0,0.0307593344063,0.0481565385607,0.0143348887349,0.0526230843466,0.40991113383,0.659732437403,0.230536652723,0.201076692685,0.0753231930598,0.0132395112334,0.298095945133,0.317838540426
55350.0,0.0275574594777,0.0369086016161,0.00639794661526,0.053037143606,0.404744627456,0.662766555793,0.232534578341,0.202696662753,0.077092608705,0.0135082447293,0.302463066101,0.318678659224
55400.0,0.0283307343145,0.0343236145259,0.00846453471486,0.048846921025,0.417901469344,0.666858486337,0.226590554497,0.199988756637,0.0776136744224,0.0131544866959,0.300706532439,0.310513415733
55450.0,0.0233662112301,0.0330385800323,0.0101287756577,0.051879119368,0.406334222933,0.673545848834,0.22674231884,0.199969785191,0.0752359122448,0.0147129891583,0.297714936402,0.305804983528
55500.0,0.044114862253,0.0306487170442,0.00709852722664,0.0603444496719,0.416300943629,0.650427781037,0.231077442794,0.199442985498,0.075410161002,0.0134048988425,0.297965457624,0.309494710231
55550.0,0.0277225536595,0.0324482778437,0.0105949361331,0.0593504464401,0.407461142544,0.654318490671,0.223542163428,0.198683721059,0.0751271807468,0.0186995389058,0.304019899689,0.303159505039
55600.0,0.0454943554736,0.0324960328843,0.0123907262097,0.0526827742789,0.39715473002,0.653285425288,0.234202585019,0.199710002959,0.0748245518545,0.0127717961379,0.296224973049,0.307953881131
55650.0,0.0278428579034,0.0313297116417,0.00713193445776,0.0474748840238,0.405732791344,0.663634068309,0.229374540503,0.199341888555,0.0746426736343,0.0143088716163,0.300006155452,0.301400760789
55700.0,0.0280486045125,0.0265996909632,0.00934437972345,0.0525261706397,0.40787300362,0.648823348795,0.226517408438,0.198181276019,0.0790102390689,0.0126433804961,0.298661121847,0.306050304565
55750.0,0.0250924831583,0.0306140288998,0.0159375594044,0.0491531315798,0.408667486669,0.631437461206,0.22295936579,0.195770477953,0.0749607234706,0.0125818940993,0.293390036755,0.300791493547
55800.0,0.0243093151786,0.0312554648791,0.0118836615807,0.0547698627917,0.409419798594,0.636088419567,0.229416304183,0.195652888324,0.0751741762284,0.0258493530071,0.297827283116,0.304861321342
55850.0,0.0272356574126,0.0341981765159,0.0083058130124,0.0565650711599,0.412008970528,0.636926212632,0.225566733832,0.19911701053,0.0754176795215,0.0138701983066,0.300695390663,0.302929384017
55900.0,0.0349939926554,0.0429593620615,0.00626581316421,0.0495585731182,0.393652974123,0.633312761354,0.22542002288,0.199023366637,0.0744736412755,0.0130611145394,0.293622928417,0.30632618128
55950.0,0.0353951323921,0.0330786069909,0.00727750720362,0.0490419622619,0.412030883393,0.63104013655,0.232472405166,0.195885093301,0.0754289269166,0.0136897824289,0.298484498098,0.302647538232
56000.0,0.0290534465401,0.0375501835691,0.00837264612479,0.0536778591627,0.411639216608,0.638502793256,0.223241264139,0.192480217372,0.0748101029115,0.012761978855,0.299485010277,0.301868838423
56050.0,0.0331767989221,0.0317697328629,0.00765281736855,0.0536915587622,0.411479464085,0.633933558055,0.22215050193,0.190271660614,0.0734265022546,0.0135633980909,0.295317386811,0.29799781865
56100.0,0.0321783666901,0.0333080858112,0.00984129981579,0.054378374727,0.401817284996,0.631738564845,0.225731012421,0.192457866864,0.0747737272335,0.0118149614784,0.290435693008,0.3072910143
56150.0,0.0307548042411,0.0332746885692,0.00688159795085,0.0499243476157,0.410327196271,0.63799339089,0.228930054171,0.193265840585,0.0741059331425,0.0120555385227,0.301791696476,0.305436802118
56200.0,0.0226096459607,0.0340626656814,0.0132267073035,0.0567677367923,0.403937384325,0.630189499862,0.221012411131,0.190259287308,0.0735660769,0.0171897906855,0.303291801271,0.302800419776
56250.0,0.0314983182767,0.0368021523716,0.00920983889778,0.0530820998205,0.405764646375,0.630962679581,0.222802389032,0.191965216883,0.0735903016619,0.0122690461332,0.300423561289,0.30337519778
56300.0,0.029641939036,0.0312125516844,0.0112337020156,0.0480246848323,0.399341889295,0.625861808283,0.228828829931,0.194656004683,0.0718903771295,0.0122200777761,0.29523424048,0.303311886663
56350.0,0.0279609630146,0.0288941474307,0.0132501429364,0.0603214092538,0.401692195414,0.62561598933,0.220338487677,0.189664801974,0.074784957964,0.012892984731,0.294118196634,0.302365964688
56400.0,0.0287952911987,0.0278683668296,0.00942640065596,0.0479425341409,0.404763171708,0.624207596777,0.227332123657,0.193467813444,0.0723909752173,0.0140057770965,0.299807348213,0.304969813704
56450.0,0.031071399396,0.0317093265394,0.00762288373181,0.0526230690067,0.399789602667,0.621334144932,0.219430725052,0.189952683984,0.0741504410541,0.0150724547587,0.296772735062,0.297141928726
56500.0,0.0198430392398,0.0309677613934,0.0178741823091,0.0483366980106,0.399565652438,0.627648680718,0.229269458237,0.191246668108,0.0736444305075,0.0151147204801,0.296368620049,0.303316859929
56550.0,0.0251892780521,0.0257898643643,0.0161104962431,0.053149550283,0.406211399134,0.62142232677,0.226257389027,0.189978945015,0.0753403345064,0.0182660734895,0.297712273736,0.300689849834
56600.0,0.0268134409259,0.0274593016508,0.0100153539713,0.0505991226602,0.403881542016,0.62667969616,0.223995114774,0.191416994667,0.0739312348074,0.017376749909,0.300828974983,0.300568623258
56650.0,0.0199416425142,0.0278372618477,0.00901461324233,0.0518359339579,0.407313935926,0.612630966395,0.214126381719,0.189384492163,0.0725403565747,0.0118415197372,0.294529450707,0.298053436582
56700.0,0.0293102409149,0.0264950156194,0.00890431873395,0.0494389285379,0.400111849766,0.619559944473,0.216480679359,0.186129763022,0.0747721537345,0.0161997311808,0.301130362653,0.296270248164
56750.0,0.0280734233819,0.0288854816542,0.0086786549042,0.0559379938099,0.400199408224,0.614049719149,0.218116073593,0.191159466329,0.0737688809341,0.0125623250761,0.299459920654,0.298838661269
56800.0,0.026686781124,0.0303116864339,0.00712894304675,0.0524060626257,0.405692478867,0.603659063442,0.217946244668,0.186296018377,0.0739083122578,0.01242364255,0.294790330644,0.297863053873
56850.0,0.0255869962299,0.0263555428201,0.0095794451558,0.0478204450841,0.397506467649,0.609847617676,0.222381385,0.188777179428,0.0738634545803,0.0115865976156,0.300997035248,0.297253975162
56900.0,0.0263187540846,0.0262125931432,0.01159662653,0.045531684595,0.393894549344,0.619047050167,0.225331507457,0.189706688085,0.075165927213,0.0121699664229,0.297662200188,0.294286875093
56950.0,0.0228323840732,0.0293144669719,0.0105156299491,0.0559738654686,0.400363309236,0.611870827052,0.219908175771,0.184990973214,0.0739108552309,0.0135576774926,0.292435593893,0.301606899356
57000.0,0.0308570781337,0.0275925473505,0.00959765570671,0.0484653937913,0.397991758444,0.602808637086,0.219095581359,0.185207529594,0.0753510072614,0.0130369295245,0.296310466268,0.298245506903
