Error
Epoch,Starting from 4|6|7|4 network without change a lower bound 3,Starting from 4|6|7|7|4 network without change an upper bound 3,Starting from 4|14|6|4 network without change an upper bound 3,Starting from 4|13|4 network without change a lower bound 3,Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with old neurons locked 3 32500,Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with old neurons locked 3 40000,Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with layers 4|6 locked 3 32500,Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with layers 4|6 locked 3 40000,Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with all neurons unlocked 3 32500,Starting from 4|6|7|4 network to bigger 4|6|7|7|4 with all neurons unlocked 3 40000,Starting from 4|13|4 network to bigger 4|14|6|4 with all neurons unlocked 3 32500,Starting from 4|13|4 network to bigger 4|14|6|4 with all neurons unlocked 3 40000
26000.0,0.0556504643388,0.0531399622029,0.0556278502646,0.0509260517574,0.553438008818,0.654036739294,0.529709937748,0.511705821879,0.236356428365,0.134169528782,0.306947056319,0.27601661668
26050.0,0.0552276624475,0.0538441192798,0.0532555094574,0.0519889374933,0.551338526957,0.657267749501,0.535779552772,0.510638308573,0.234030376116,0.129280296592,0.306929739731,0.271774842388
26100.0,0.0551928278944,0.0520376152401,0.0540361095098,0.0514661469381,0.540078499867,0.648853180837,0.530685245113,0.501989678738,0.224417167412,0.12475463639,0.308425010038,0.265129954684
26150.0,0.0562073864342,0.0527612792635,0.0538355083691,0.0513464264448,0.536757469207,0.661323353439,0.520104957521,0.493290757167,0.217244677355,0.12458254155,0.305814799837,0.254870128626
26200.0,0.0556426097342,0.0550227674208,0.053091061261,0.0525110183616,0.528194668965,0.64652184697,0.526172002665,0.490736272402,0.214729449706,0.121369312821,0.302369104706,0.249850813446
26250.0,0.0553821367183,0.0524910346695,0.054093144507,0.0522805428417,0.517631675409,0.645590225652,0.511732356608,0.477717636196,0.202719240193,0.119784947451,0.312420654656,0.246158345354
26300.0,0.0567289284409,0.0535902336342,0.0527956418178,0.0514302235162,0.513733204671,0.656961937727,0.503481426551,0.46841166844,0.197471866896,0.115182584884,0.301900636847,0.239847085977
26350.0,0.0559007011979,0.0542063310018,0.0542044366059,0.0516660299541,0.513854916289,0.644211817286,0.508938629951,0.456725863381,0.188182683191,0.113429176445,0.304492477359,0.230315045976
26400.0,0.0554587555678,0.0525126342632,0.0543532891228,0.05045207431,0.507278924678,0.64549585289,0.490310967567,0.449615643673,0.174850267528,0.109960749608,0.298874200167,0.228659273689
26450.0,0.0561845563873,0.0535627120834,0.0537783221917,0.0515588886989,0.497968280762,0.650058470981,0.507370250068,0.436939688577,0.166908336926,0.110098553737,0.29364860582,0.219525301756
26500.0,0.0556636285152,0.0534108105449,0.0531332374098,0.0515095377468,0.492750192667,0.648313353247,0.499154689777,0.424545868486,0.152095249206,0.103464132122,0.299029248354,0.217567446938
26550.0,0.0568263791667,0.0532084413498,0.0526266352716,0.051565544846,0.485915239439,0.640561923327,0.49586540919,0.419402629087,0.144137032109,0.104767989015,0.297828189695,0.211495227784
26600.0,0.0566165521549,0.0528950431228,0.0542006403063,0.051533851931,0.485338893846,0.636782869551,0.483664961828,0.410109499239,0.135485039865,0.1046675165,0.298458044298,0.204465128507
26650.0,0.0566044558094,0.0524026116039,0.0538700481324,0.0516266157923,0.472924250824,0.633900635581,0.479597698885,0.39592948499,0.133269099746,0.10403278012,0.289879907276,0.194472450146
26700.0,0.0564977655244,0.0510685222148,0.0535600264082,0.0506683427727,0.468631453129,0.634983793738,0.476915132542,0.387680921642,0.124528335916,0.104381981955,0.296796120557,0.192215039413
26750.0,0.0536630018646,0.0534774433754,0.0532581377803,0.0507848541582,0.473837208804,0.627048773405,0.470848712666,0.378355639496,0.119669060263,0.101917514858,0.296593589021,0.186017215607
26800.0,0.0559820854932,0.0557110671673,0.0517047065497,0.0504942803398,0.457107676123,0.627926849386,0.4705793924,0.368234515428,0.114464254722,0.103775061173,0.29218227803,0.177109147359
26850.0,0.0547374789345,0.0539337572011,0.0526353344518,0.0520235158888,0.460476158879,0.623649727362,0.477103776802,0.35979553221,0.10927672872,0.10191909056,0.289677588776,0.174711322571
26900.0,0.0559489558093,0.0526072630783,0.0529835268408,0.050801727519,0.460839285448,0.616282693324,0.467224893765,0.347103032704,0.107263713168,0.104674771263,0.289981352269,0.170334632723
26950.0,0.0562402807977,0.0520084643327,0.0525642911631,0.0529158304621,0.458689987645,0.606875248542,0.457587447726,0.33516524175,0.105417771449,0.0991921833419,0.285686332015,0.165839285925
27000.0,0.0555869805439,0.0545080435456,0.0527101743519,0.0512851949805,0.452399797646,0.600354651215,0.462010086693,0.331596680235,0.10573208398,0.0986519860526,0.283998339575,0.159928444203
27050.0,0.0560533623268,0.0574505181068,0.0534284720799,0.0512995972947,0.451996912636,0.587060080221,0.459050317715,0.31668110659,0.104194617791,0.101420922462,0.286919972475,0.152589075372
27100.0,0.0557955800968,0.0527324738247,0.0528605929868,0.0521973706389,0.438025805256,0.585480717854,0.446153436876,0.312933897063,0.0988966022024,0.0998955886969,0.286660198709,0.150459081757
27150.0,0.0561192794423,0.0524095082866,0.0524897450627,0.0517811732446,0.445209321526,0.579729518776,0.451257694574,0.306648989159,0.0997848794622,0.100553908634,0.280529408531,0.149132514829
27200.0,0.0566450790977,0.054839290208,0.0531715202425,0.0514223217395,0.440616337958,0.558218843721,0.444569545376,0.293380923247,0.0976634587743,0.099752628176,0.281076629123,0.141618322335
27250.0,0.0561782041832,0.0540766868326,0.053740701095,0.0510557036921,0.443310106761,0.559927061159,0.448417994837,0.291304656526,0.0960870900076,0.0960156548126,0.286049257067,0.139949165914
27300.0,0.0551437925968,0.0533621805458,0.0538126301406,0.0525400945924,0.435821704769,0.550476465361,0.444970710258,0.279057931574,0.0982791023981,0.0979441567521,0.282848778082,0.134495042487
27350.0,0.0550155414855,0.0545930462009,0.0519026531878,0.05171951915,0.437987897281,0.538712251069,0.440738959125,0.273727657719,0.095330842209,0.0974680277306,0.281826846579,0.130986823313
27400.0,0.0576746114096,0.0529728117296,0.0520041333517,0.0511308277787,0.439613232238,0.517767054885,0.436739391801,0.268427519112,0.0938995626402,0.0993129140641,0.277107077776,0.132538917971
27450.0,0.0553644631974,0.0531091303633,0.0518169927887,0.0518198855067,0.433439456543,0.53224396872,0.427979449969,0.264993246105,0.0943143206285,0.0955828387431,0.274489683953,0.1273955461
27500.0,0.0554929260904,0.0525175318853,0.0519614288751,0.051028519537,0.429143713297,0.523826395936,0.433251282327,0.258345726184,0.0935767387678,0.0972586324907,0.273550885859,0.124947832898
27550.0,0.0567070976745,0.052957374885,0.0531190109542,0.051490195085,0.428738267716,0.517683974352,0.420807987327,0.254202216829,0.0933428841291,0.0968971339478,0.273412079371,0.123706828458
27600.0,0.0543492838774,0.0537213312899,0.0542166749686,0.0506658210451,0.421923966158,0.508252894808,0.425882089551,0.252911631186,0.0912531104938,0.0977938321927,0.275207259527,0.1226011613
27650.0,0.0555544612509,0.0523555749685,0.0535730398246,0.0505646634399,0.425706312274,0.506847799952,0.412990349268,0.245076460947,0.0927262221572,0.0918196647133,0.272680884321,0.119604270063
27700.0,0.0557290318635,0.052607725004,0.0512721113026,0.0503702299204,0.424126743885,0.495062870407,0.419264400734,0.245355321764,0.0901579552338,0.096079187487,0.26599539221,0.115516009671
27750.0,0.0555933446773,0.0537552737289,0.0523145596181,0.0517037918216,0.421157047594,0.503406116099,0.420147064252,0.238985243504,0.0891465145378,0.0929258640098,0.269405216128,0.113309568232
27800.0,0.0560152874971,0.0519324910073,0.052311632717,0.0500155902015,0.420392177324,0.493281703106,0.417118026032,0.232902275164,0.0887330613501,0.0953590365543,0.266744832434,0.112771407126
27850.0,0.0554487004331,0.0535855715279,0.0521122572064,0.050149051466,0.419754660069,0.489622531227,0.418574537479,0.237482891411,0.0885593433348,0.0946501154423,0.264824033021,0.113087154822
27900.0,0.0551639081061,0.0541926146338,0.0517850546075,0.0505491385438,0.416166797828,0.487545069939,0.403601362699,0.230922945392,0.0889038515016,0.0925800148695,0.260662452521,0.109040891745
27950.0,0.0546273576295,0.053572964252,0.0546650456894,0.0492407679394,0.412442163987,0.481494332579,0.408183627904,0.231544263352,0.0872650483279,0.0931639855721,0.258417312166,0.108413692234
28000.0,0.0553495383928,0.0525497978709,0.0521696541307,0.0501000056711,0.415349254463,0.481275744216,0.405386472167,0.229288210662,0.0874221514045,0.0944530528114,0.254271813721,0.109168101666
28050.0,0.056287756647,0.0529369580692,0.0527437275767,0.0496163373353,0.410837327924,0.472982286491,0.397565501703,0.224262512429,0.0874145321487,0.0908474267485,0.255944762249,0.105644812767
28100.0,0.0553626576119,0.0525682553859,0.0531725840508,0.0507934270187,0.408443721207,0.468513588072,0.401057339927,0.221786027923,0.0855510285937,0.0932867564087,0.247264682625,0.103648414923
28150.0,0.0566176037021,0.0527521514161,0.0520042547743,0.0504671156946,0.413300342578,0.466873111974,0.398114427761,0.223740043952,0.085620159225,0.0926586349408,0.251798601779,0.104739553795
28200.0,0.0547659741729,0.0532347004513,0.0530439537652,0.0510339804991,0.406234635902,0.464126183199,0.40058418331,0.220363653265,0.0848751688645,0.0940405473981,0.252398525166,0.103484602587
28250.0,0.0562869160211,0.0515899373203,0.0536027322926,0.0513466340054,0.412186111952,0.464766261177,0.40004649068,0.219027199269,0.0847941405627,0.0945273408968,0.239751194798,0.101289965761
28300.0,0.055231979853,0.0537079128367,0.0530463450151,0.0512293988357,0.402375820716,0.456716819137,0.399923654093,0.217989016424,0.0839832324181,0.0909738017597,0.242608050975,0.101179865707
28350.0,0.0539459449151,0.0523294199706,0.0520880684495,0.0509692082166,0.408908664303,0.4510289504,0.394447784958,0.214610135272,0.0835409415265,0.0919775164911,0.237472099899,0.0991821682533
28400.0,0.0552675379424,0.0534346019193,0.0522024244439,0.0504646716584,0.405621309412,0.453265019483,0.396203929032,0.20987492381,0.0854655008729,0.0918756574984,0.232787296534,0.0979050403735
28450.0,0.0555735714439,0.0536271234592,0.0522189419129,0.0504652957291,0.406916458143,0.449796825569,0.391971513763,0.214657687771,0.084372702575,0.091185393237,0.243626678502,0.0954534413778
28500.0,0.0557959078896,0.0530906624434,0.0530422678751,0.0507344251508,0.39993073922,0.443646899577,0.379423290205,0.21235509941,0.0843758691701,0.0883952188503,0.222341015826,0.0976832031582
28550.0,0.053326363911,0.0535175802902,0.052343673218,0.0509672892345,0.397597102066,0.450410149261,0.386035901355,0.212093768114,0.0831691219058,0.088551232076,0.217941260984,0.094655370066
28600.0,0.0556897526296,0.0538514483076,0.0530759614759,0.0530211077914,0.400770682854,0.444696547529,0.390580676438,0.208563212016,0.0815629997786,0.0905219890073,0.216175579111,0.0967526452642
28650.0,0.0550012087512,0.0517642609277,0.0518408538232,0.0504103813091,0.400623856594,0.438701465883,0.389251341057,0.206264109955,0.080040249996,0.0910062864322,0.219505149864,0.0936368089847
28700.0,0.0558731461858,0.0531371906693,0.0520522249412,0.0504844444052,0.385977276509,0.434244660311,0.379679989161,0.207577564988,0.0811265436183,0.0867958019388,0.209709755137,0.0910173092684
28750.0,0.0559582224529,0.0521647893236,0.052606389628,0.0514794398279,0.396296597008,0.432309492223,0.381123545532,0.206323730991,0.0795840808512,0.0894451300955,0.209866355786,0.0898386052648
28800.0,0.0561050497235,0.0545182422873,0.0530972182595,0.0508840546986,0.393807742395,0.429368192173,0.384891420645,0.203808315402,0.0803575500083,0.0894816310486,0.205338476006,0.091254239945
28850.0,0.0545790461423,0.0530071054313,0.0517465935154,0.0505442452862,0.397706338758,0.438605285812,0.375218640681,0.201823571509,0.0794317527341,0.0894990095038,0.210443598226,0.0897286112806
28900.0,0.0544379274419,0.0520990372619,0.0512827074977,0.050566352687,0.394531671023,0.431889311256,0.378884731682,0.201564244241,0.0778080778991,0.0873116380739,0.195862676181,0.0890874768711
28950.0,0.0548647505025,0.0529190038135,0.0514828449231,0.0495606533939,0.395592154276,0.4307196428,0.370898482679,0.20104619536,0.0774505829204,0.0870013308683,0.191305103512,0.0886073968657
29000.0,0.0556532348576,0.0513696569207,0.053958001816,0.0499115642264,0.391890941199,0.425683149247,0.367213481698,0.198270300895,0.0779899701474,0.0878896746332,0.189322907994,0.089318046178
29050.0,0.057930623218,0.0517169124915,0.0509694114546,0.05042014755,0.388816975617,0.425899847108,0.367091660428,0.202502306642,0.0776549557047,0.0849681382931,0.187099666904,0.0861854632833
29100.0,0.0543015055493,0.051931710237,0.0522794062194,0.050609915803,0.386417717026,0.423181251306,0.367922498914,0.201572689091,0.0792279317739,0.0883085959125,0.189581666118,0.0893216140444
29150.0,0.0534243351751,0.0510286836636,0.0500823129568,0.0503716464045,0.386780880328,0.419408272724,0.364104345849,0.196358181264,0.0773314679966,0.0859257858701,0.180621747356,0.0867239318745
29200.0,0.0554747891486,0.0536237650529,0.0516036250092,0.0497493777988,0.386932620537,0.422735855949,0.359718758309,0.198741920031,0.0778600003158,0.0898349523889,0.177418892481,0.0875424001646
29250.0,0.0561202149013,0.0515207230455,0.0527659005981,0.0505578597533,0.3865605647,0.416045719979,0.368117726484,0.196329425342,0.0756091334389,0.0859420647163,0.177210570233,0.0848903590642
29300.0,0.0542414763419,0.0524571037484,0.0516785279777,0.049938038198,0.386937881719,0.415982562828,0.357034993927,0.198662108214,0.0749026638254,0.0876797834381,0.170690685136,0.0825647985458
29350.0,0.0578414555412,0.0535480842827,0.0528589886478,0.0507061580922,0.384726623407,0.416985482978,0.350452125094,0.192273667758,0.0773705476161,0.085391449964,0.166217663764,0.083550204819
29400.0,0.0551612631345,0.051676038264,0.0517683630773,0.0507061523834,0.379997627405,0.416416754904,0.352066885841,0.19480707146,0.0772436523204,0.0873406874091,0.164687184909,0.086503705757
29450.0,0.0547617531536,0.0518482840688,0.0521498163964,0.050593715889,0.380509436182,0.408935957782,0.349806968807,0.193931103635,0.0768537223875,0.0859357294397,0.161165763892,0.084156453993
29500.0,0.0539175701811,0.0513346004495,0.0514626698238,0.0512884425402,0.384330765647,0.411995492312,0.351985119554,0.193605147725,0.0765610814021,0.0869716811894,0.160636756175,0.0850518828205
29550.0,0.0555221179349,0.0534921598956,0.0520311681461,0.0517382827483,0.384462633278,0.411605143852,0.35207759323,0.185963078808,0.0766589374276,0.0870090044475,0.154171241164,0.0819526038248
29600.0,0.0552870625775,0.0520452359876,0.0524249150194,0.0508165546618,0.382853127772,0.401066976167,0.344098367933,0.187356582377,0.0777678035961,0.0891412171548,0.154856100279,0.081830037648
29650.0,0.0541174040694,0.0536220312984,0.0507280386386,0.0499720595499,0.383780424602,0.403467125583,0.344105393698,0.189402144772,0.0760512836597,0.085046564596,0.148858281895,0.0815492486611
29700.0,0.0537640949648,0.053106157368,0.0504319236448,0.0504918877281,0.384086185804,0.39950893916,0.344645676843,0.187981643254,0.0747849418022,0.0839119613406,0.146694016187,0.0835028910323
29750.0,0.0545819725015,0.0522882111646,0.0515128219528,0.0505378842549,0.379835011714,0.39639834629,0.348350217698,0.189761885894,0.0767870295937,0.085657344226,0.144903784239,0.0824690008248
29800.0,0.055761001108,0.0526244466179,0.0521082047492,0.0495711497195,0.384878608621,0.394322342072,0.337573355999,0.185019651069,0.0773303702987,0.0822561921336,0.140941098172,0.0833838182105
29850.0,0.0559149369747,0.0531701574535,0.0522022277617,0.0506430454913,0.382586672704,0.396349662597,0.338606581656,0.189131468474,0.0756822818599,0.0869133030414,0.139476584619,0.0814990865061
29900.0,0.0543552667375,0.054366476631,0.0504637831157,0.0500261310883,0.377555067764,0.391425745187,0.339731843292,0.184380273076,0.0749898789874,0.0856192125241,0.138386083293,0.0798466846758
29950.0,0.0573815606839,0.0516976889305,0.051475390519,0.0499731035041,0.379401133157,0.390343846792,0.345073867419,0.185921055892,0.075404066444,0.0871059473364,0.134371594307,0.0811996394054
30000.0,0.0548599943666,0.0522150411391,0.0523865430209,0.0502245154758,0.376901554164,0.383077623586,0.332860945441,0.183459611578,0.0738244945294,0.086363501008,0.132736962126,0.0795987492475
30050.0,0.0557317247663,0.0530548700823,0.0515081896797,0.0488872973564,0.37317280825,0.384108551442,0.332836798887,0.181264254651,0.0734889782516,0.0833950799327,0.130600248036,0.0795709412077
30100.0,0.0545819849287,0.0526654443226,0.0506998623541,0.0495136448436,0.373614174867,0.377950505247,0.336856894309,0.178851247486,0.0731260697533,0.0853362810282,0.125640498145,0.0781840299347
30150.0,0.0543840869335,0.051802970718,0.0514554774822,0.0502744696576,0.377633345934,0.378695268576,0.328013869089,0.179865108564,0.0751095646855,0.0849887790562,0.126474930055,0.0786446008428
30200.0,0.0549776491933,0.0509855552488,0.0514298722474,0.0509448377731,0.382866044235,0.383820123414,0.329151482454,0.178675549858,0.0729069648906,0.0862297175251,0.127473374087,0.077216467881
30250.0,0.0555036759987,0.0516252880297,0.0514736002839,0.0485463205735,0.372607987249,0.37644300472,0.317631988786,0.180278638673,0.0743604403993,0.0842254865657,0.12358243795,0.0779574162312
30300.0,0.054273713365,0.0507328057918,0.0523296930383,0.0498275959243,0.371461875857,0.369738718134,0.321554243472,0.178568036111,0.0724779559037,0.0841190287857,0.124704184992,0.075559397389
30350.0,0.0533040562036,0.0530395243699,0.0513612614426,0.0485057105068,0.372404691617,0.375067625841,0.318517810303,0.17535719573,0.0734248444977,0.0845266386364,0.120475857493,0.0751042808881
30400.0,0.0545031065324,0.0529761534041,0.0510780066312,0.0489871955012,0.370665559363,0.373277910223,0.321891833854,0.174205400136,0.072374038378,0.0818414384753,0.119303606589,0.0771590910951
30450.0,0.0558307599032,0.051340135991,0.0513757716537,0.0497792063528,0.369011046481,0.370938083533,0.321402742301,0.177044698957,0.0726089845373,0.082188860639,0.118843163147,0.0764985625356
30500.0,0.0544667316296,0.0501218722747,0.0518014715537,0.0504758163369,0.368889728811,0.373614694796,0.31697309336,0.17272799903,0.0718599743041,0.0829191838663,0.112691256927,0.0775740530192
30550.0,0.0554600141634,0.0522671431168,0.0510317849712,0.0505100202949,0.367999137417,0.368627003787,0.317889372029,0.176204848216,0.0720422234497,0.0820475454327,0.114251071632,0.0720123297977
30600.0,0.0556883698916,0.0540996894409,0.0525706341008,0.0511260375702,0.370486025967,0.368417944324,0.31351528134,0.174058455462,0.0726478458839,0.0877184771834,0.110700875443,0.0762941027059
30650.0,0.0539663418351,0.0545473111918,0.0519465909575,0.048567878112,0.369563049187,0.367752043559,0.30641243685,0.172632546651,0.0740312401522,0.0829113724041,0.114589481598,0.0766802870382
30700.0,0.0538080241328,0.0520225072303,0.0511542071705,0.0502600514431,0.367322453429,0.366813659078,0.306753974728,0.17086663392,0.0711077817955,0.0838811824305,0.111295354697,0.0751952006723
30750.0,0.0545725927957,0.0533183384733,0.0529472952892,0.0499962002086,0.3721980598,0.358797328195,0.308766003544,0.169881660017,0.0732761671771,0.0828406646593,0.109296738192,0.0757532255883
30800.0,0.0539021685778,0.0512735112439,0.0498875544881,0.0502574878205,0.366351372367,0.365958320854,0.312997122621,0.1686178707,0.0725187410898,0.0807145595704,0.108380683385,0.0740144764559
30850.0,0.0545943735803,0.0517716358093,0.0512988943756,0.050384648129,0.372566678931,0.365095830361,0.305231462548,0.168674704851,0.0716567391236,0.0849960347738,0.108474127945,0.0739804193961
30900.0,0.0565627817659,0.0532680941664,0.0504159581946,0.0501047142941,0.366873970396,0.364328429507,0.305740157674,0.167471319955,0.0729074290893,0.0815445952962,0.105846842217,0.073353506315
30950.0,0.05392399528,0.0498684057403,0.0518767994772,0.0505243986974,0.366050412462,0.358266624522,0.301512163583,0.169947272362,0.0709970005774,0.0812085804488,0.1040251968,0.0722340521746
31000.0,0.0558054985617,0.0524527534102,0.0511092598206,0.051541523984,0.366529603046,0.360321402558,0.304041042362,0.169451567706,0.0712979473491,0.0836312885243,0.100943121937,0.0732866995722
31050.0,0.0545886544404,0.0522866647333,0.0518969564535,0.0494616299612,0.362911589055,0.354604585327,0.297084712251,0.167269881713,0.0698474246924,0.0852334657147,0.102519004496,0.0729311040891
31100.0,0.054791022703,0.0519165688438,0.0520802610498,0.0504121357607,0.360833167348,0.356464825475,0.297622503155,0.167200481048,0.0714931356502,0.0852458586181,0.102804727509,0.0718398488591
31150.0,0.0546337430429,0.051855595943,0.0520172797574,0.0511715523163,0.362840361476,0.353148233461,0.299242829192,0.16643027827,0.0715174834881,0.0787546634441,0.104149134423,0.0720500272048
31200.0,0.0554093231852,0.0510334715214,0.0506310670207,0.0499535657361,0.36255674371,0.35784645427,0.295681457756,0.163375197998,0.0708492045865,0.080366481361,0.0990778260294,0.0719396685123
31250.0,0.0544253962864,0.0524469544063,0.0523677248845,0.0503365778517,0.36079083998,0.354725839498,0.294200728277,0.1630181779,0.0708390329769,0.0842313921728,0.0961148921916,0.073515022975
31300.0,0.0535413005292,0.0516929331301,0.0503966119088,0.0491389408754,0.36239000769,0.352176139493,0.298452813918,0.162226923059,0.0699471036725,0.0795508554793,0.0976283180241,0.0733629905283
31350.0,0.0543078642817,0.0520591385457,0.050490266578,0.050566662485,0.362041395442,0.352285668987,0.289921073147,0.160429955188,0.0702832986138,0.0828947308283,0.09955704732,0.0724808490809
31400.0,0.0551684393064,0.0536612265269,0.0513424704565,0.0492643988474,0.362162297465,0.35021779326,0.277866486224,0.159928050109,0.0708985516765,0.0815804110571,0.097419847764,0.0700171718069
31450.0,0.0534278275022,0.0513662591383,0.051363548067,0.0507788876573,0.358573818145,0.349298938703,0.277299332772,0.162711827096,0.0702488708597,0.0806574238362,0.0984120016488,0.0708472456031
31500.0,0.0537483657629,0.0526465700348,0.0521869022839,0.0495500924637,0.363753984361,0.351314782692,0.285832442059,0.160904155135,0.0707854043123,0.0810519438468,0.0965456277769,0.0719052780926
31550.0,0.0540926665235,0.0530865258691,0.0525825867237,0.0512968377103,0.360312264951,0.346730179824,0.284998705036,0.161172368304,0.0690630471366,0.0799586208926,0.0958233482835,0.071196545511
31600.0,0.0567331116363,0.0522073484603,0.0522091139814,0.0504757007857,0.363248323337,0.348113356021,0.284283743288,0.159447929594,0.0714276418317,0.0836432754206,0.0970167355481,0.0694838786461
31650.0,0.0543057360339,0.0511564428497,0.0506046510444,0.0496172087555,0.362844005404,0.349200287151,0.284876659696,0.156071570047,0.0703179984983,0.0807047152767,0.093288647495,0.0710115714371
31700.0,0.0542322117246,0.0525633991924,0.0520025757886,0.0502561415218,0.360681345671,0.346901060398,0.283896402731,0.158393019674,0.0691828300052,0.0808278210846,0.0941434024346,0.0701320188242
31750.0,0.0560466920268,0.0505817528582,0.051320217574,0.0500777907682,0.363569730644,0.34520086025,0.288734490752,0.157046795111,0.0697369450461,0.079956898036,0.0955678876434,0.0696323658408
31800.0,0.0554240451681,0.0527201101609,0.0513795126785,0.0503028626271,0.362078383078,0.346319292883,0.280686351841,0.156601290383,0.0701974147619,0.0780702763118,0.0936724540343,0.0704961147519
31850.0,0.0551206986198,0.0520253678536,0.0505376326424,0.0506554314207,0.359176898714,0.348280653481,0.263528027512,0.154894137353,0.0708223663564,0.0779305482325,0.0927575818848,0.0687279949244
31900.0,0.0529226905925,0.0518191518525,0.0501145951805,0.05048662425,0.363855642064,0.341570079418,0.262680146098,0.15564589644,0.0701582019105,0.0762110995382,0.0936741800236,0.0687646990909
31950.0,0.0545821275919,0.0492704324851,0.0506908456449,0.0509165060364,0.361975550715,0.339647693019,0.261400640785,0.156383525017,0.0690576040245,0.078328907518,0.0947505219387,0.0685084200781
